ray,direction,orientation,n_min,n_min_ml,n_min_wall,e_min_kcal,r_at_min
59,2,11,1,1,0,-2.4324607223048806,4.6
60,2,12,0,0,0,0.0,nan
61,2,13,2,2,0,-1.1231825378388167,3.8
62,2,14,1,1,0,-2.479100952116773,4.8
63,2,15,0,0,0,0.0,nan
64,2,16,1,1,0,-4.075672437200323,5.0
65,2,17,0,0,0,0.0,nan
66,2,18,1,1,0,-2.0550896630529314,4.6
67,2,19,1,1,0,-0.8538873240435496,5.2
68,2,20,1,1,0,-0.1510265819411725,5.2
69,2,21,1,1,0,-1.9922721035368742,5.0
70,2,22,0,0,0,0.0,nan
71,2,23,1,1,0,-0.41780905727483336,5.6
72,3,0,0,0,0,0.0,nan
73,3,1,1,1,0,-1.2420931960828603,5.6
74,3,2,1,1,0,-0.681996280418709,4.8
75,3,3,1,1,0,-0.6176873314408585,6.0
76,3,4,1,1,0,-0.8408172096349299,5.800000000000001
77,3,5,0,0,0,0.0,nan
78,3,6,1,1,0,-2.9408289613611998,5.6
79,3,7,0,0,0,0.0,nan
80,3,8,1,1,0,-0.8448141213655472,5.800000000000001
81,3,9,1,1,0,-3.6763296172544364,4.4
82,3,10,0,0,0,0.0,nan
83,3,11,1,1,0,-1.3339191203722731,5.2
84,3,12,1,1,0,-1.7741147405654192,5.800000000000001
85,3,13,1,1,0,-0.531157920839265,5.800000000000001
86,3,14,1,1,0,-1.4469786919225007,5.6
87,3,15,2,1,1,-1.4822149317413569,5.800000000000001
88,3,16,1,1,0,-0.7780415727626533,5.800000000000001
89,3,17,1,1,0,-2.1619192977882924,5.4
90,3,18,1,1,0,-2.830635292183608,4.4
91,3,19,1,1,0,0.044795891206711534,5.2
92,3,20,1,1,0,-3.4653149965312333,4.8
93,3,21,1,1,0,-0.9881709642177449,5.4
94,3,22,2,1,1,-3.6583909351620827,4.8
95,3,23,1,1,0,-1.464919263970107,5.6
96,4,0,0,0,0,0.0,nan
97,4,1,1,1,0,-0.6933256601328031,4.6
98,4,2,1,1,0,-2.640135534375906,4.6
99,4,3,2,2,0,-0.7234801109526307,4.2
100,4,4,1,1,0,-0.13711676900461317,4.8
101,4,5,1,1,0,-0.9099317564237863,5.2
102,4,6,1,1,0,-0.8896399082280696,5.2
103,4,7,0,0,0,0.0,nan
104,4,8,1,1,0,-2.995904920535162,5.0
105,4,9,1,1,0,-0.6224355433378369,5.6
106,4,10,1,1,0,-0.8568533618294168,4.8
107,4,11,1,1,0,-2.5579828735571355,4.6
108,4,12,1,1,0,-0.8229395215529949,5.800000000000001
109,4,13,1,1,0,-2.2421170576196165,5.0
110,4,14,0,0,0,0.0,nan
111,4,15,1,1,0,-4.124232432013378,4.6
112,4,16,1,1,0,-0.6987526451633312,5.0
113,4,17,1,1,0,-0.23579953685682267,5.4
114,4,18,1,1,0,-1.040682511835359,5.4
115,4,19,0,0,0,0.0,nan
116,4,20,1,1,0,-0.6538802322456614,5.6
117,4,21,0,0,0,0.0,nan
118,4,22,2,2,0,-0.39268068472761664,5.2
119,4,23,1,1,0,-1.7201773935239764,4.8
120,5,0,1,1,0,-3.5937277484349908,4.4
121,5,1,1,1,0,-1.1212361416500063,4.4
122,5,2,1,1,0,-0.564709308504127,5.0
123,5,3,1,1,0,-3.2156164280734956,3.8
124,5,4,1,1,0,-2.50423435022682,4.8
125,5,5,1,1,0,-0.2209837910514325,5.4
126,5,6,2,2,0,-2.5161884890124204,3.8
127,5,7,1,1,0,-3.933259755857289,4.4
128,5,8,2,2,0,-1.0223809153810144,4.0
129,5,9,1,1,0,-1.0156949946463574,4.8
130,5,10,1,1,0,-1.012336490470916,5.0
131,5,11,1,1,0,-1.0701283368193546,5.0
132,5,12,1,1,0,-0.6272055756272749,5.0
133,5,13,2,2,0,-0.2760083778053522,4.6
134,5,14,1,1,0,-1.9975438759922983,4.6
135,5,15,2,2,0,-0.894007251188159,4.2
136,5,16,2,2,0,-1.1350963862147183,3.8
137,5,17,1,1,0,-5.013930413411931,4.0
138,5,18,1,1,0,-0.4513271989086643,5.0
139,5,19,1,1,0,-3.464424741700292,4.8
140,5,20,1,1,0,-0.7657506353603676,5.2
141,5,21,1,1,0,-2.5025797803103926,4.6
142,5,22,2,2,0,-0.9354740238020895,4.6
143,5,23,1,1,0,-1.6096597688347103,3.8
144,6,0,1,1,0,-4.276707578748465,4.8
145,6,1,1,1,0,-3.595381201559678,4.8
146,6,2,2,1,1,-16.44507262039557,5.0
147,6,3,1,1,0,-3.549195849614218,4.8
148,6,4,1,1,0,-2.874967113468796,4.6
149,6,5,1,1,0,-2.129769440803677,4.8
150,6,6,2,2,0,0.6212864505443723,5.0
151,6,7,1,1,0,-1.8982147863972934,5.800000000000001
152,6,8,1,1,0,-0.4634625586308539,5.4
153,6,9,0,0,0,0.0,nan
154,6,10,1,1,0,-0.993446731351316,5.6
155,6,11,1,1,0,-1.4350885538943112,5.800000000000001
156,6,12,0,0,0,0.0,nan
157,6,13,1,1,0,-2.4126402461305263,4.8
158,6,14,1,1,0,-4.03466204045713,4.8
159,6,15,0,0,0,0.0,nan
160,6,16,1,1,0,-3.2131628366205844,5.0
161,6,17,1,1,0,-2.212943364715204,5.6
162,6,18,1,0,1,-7.094656202672049,4.8
163,6,19,1,1,0,-3.1316925355549903,5.0
164,6,20,1,1,0,-0.7154980782349595,5.2
165,6,21,1,1,0,-2.958715841498226,5.0
166,6,22,1,1,0,-0.3730858434382826,4.8
167,6,23,1,1,0,-2.5035088651310655,5.2
168,7,0,1,1,0,-0.31319767160993073,5.0
169,7,1,1,1,0,-1.0070971908830106,5.800000000000001
170,7,2,0,0,0,0.0,nan
171,7,3,0,0,0,0.0,nan
172,7,4,0,0,0,0.0,nan
173,7,5,0,0,0,0.0,nan
174,7,6,1,1,0,-0.3476185245979577,6.0
175,7,7,0,0,0,0.0,nan
176,7,8,0,0,0,0.0,nan
177,7,9,1,1,0,-0.6525420150663704,5.800000000000001
178,7,10,0,0,0,0.0,nan
179,7,11,1,1,0,-1.3581063811108471,5.800000000000001
180,7,12,1,1,0,-0.8484430072642863,5.6
181,7,13,0,0,0,0.0,nan
182,7,14,1,1,0,-1.5929634745996446,5.6
183,7,15,1,1,0,-0.9515976240113379,6.0
184,7,16,0,0,0,0.0,nan
185,7,17,1,1,0,-0.6628992275707424,6.0
186,7,18,1,1,0,-1.5808611461408437,6.0
187,7,19,0,0,0,0.0,nan
188,7,20,1,1,0,-1.5595490657370539,4.8
189,7,21,1,1,0,-1.6217703443709761,5.0
190,7,22,0,0,0,0.0,nan
191,7,23,1,1,0,-1.989086583958939,6.0
192,8,0,1,1,0,-1.2257010128293186,5.6
193,8,1,1,1,0,-1.7623154062964024,4.8
194,8,2,1,1,0,-2.51462403559871,5.0
195,8,3,1,1,0,-3.286527463236824,4.6
196,8,4,1,1,0,-0.5284146507903934,4.8
197,8,5,1,1,0,-1.9171516225840897,5.0
198,8,6,1,1,0,-4.748145748544484,4.6
199,8,7,1,1,0,-3.3761189020220193,4.6
200,8,8,1,1,0,-2.9669362018685788,4.4
201,8,9,2,1,1,-3.3492581707183273,4.6
202,8,10,1,1,0,-4.2054057523831725,4.8
203,8,11,1,1,0,-1.7602477093432098,5.2
204,8,12,1,1,0,-1.8185828963499517,5.4
205,8,13,1,1,0,-2.7468869077824056,4.4
206,8,14,1,1,0,0.20905508075468243,5.4
207,8,15,1,1,0,-3.5875773186013102,4.4
208,8,16,1,1,0,-2.3873733484540134,4.6
209,8,17,0,0,0,0.0,nan
210,8,18,1,1,0,-1.2877212259965019,5.6
211,8,19,1,1,0,-1.6234324311548844,4.8
212,8,20,2,1,1,-1.712420759446919,4.8
213,8,21,0,0,0,0.0,nan
214,8,22,1,1,0,-2.602748095944524,5.6
215,8,23,1,1,0,-0.7699792599002832,5.4
216,9,0,1,1,0,-1.0662303685415537,5.800000000000001
217,9,1,1,1,0,-0.370417956831865,5.800000000000001
218,9,2,1,1,0,-0.8009607164803892,5.800000000000001
219,9,3,1,1,0,-1.325627328284085,6.0
220,9,4,1,1,0,-1.1318920959448442,5.2
221,9,5,1,1,0,-1.3020655997805297,5.2
222,9,6,1,1,0,-3.2412455099020154,5.2
223,9,7,1,1,0,-0.9391580244470388,5.6
224,9,8,1,1,0,-2.0656966073717924,4.8
225,9,9,1,1,0,-1.801421071773395,5.800000000000001
226,9,10,1,1,0,-1.0188844981640577,5.800000000000001
227,9,11,1,1,0,0.2292237382307649,5.2
228,9,12,1,1,0,-1.25212052548863,6.0
229,9,13,1,1,0,-0.7508951145876199,5.800000000000001
230,9,14,1,1,0,-0.2781357801631093,5.2
231,9,15,0,0,0,0.0,nan
232,9,16,1,1,0,-0.791833907798864,5.4
233,9,17,1,1,0,-1.8053132628016175,4.6
234,9,18,0,0,0,0.0,nan
235,9,19,1,1,0,-1.1415902724619955,5.4
236,9,20,1,1,0,-0.9665129790492356,6.0
237,9,21,1,1,0,-0.34116217973455787,5.800000000000001
238,9,22,1,1,0,-2.78974834388122,5.0
239,9,23,0,0,0,0.0,nan
