,E,F,R,phi,fn
50,-11.58363151550293,"[[-5.2157906e-04 -3.6992558e-05  2.7201959e-05]
 [ 5.2145746e-04 -3.6495388e-05 -2.8190350e-05]
 [-3.8322571e-04  3.6755966e-05  7.8901986e-04]
 [ 3.8334733e-04  3.6731977e-05 -7.8803150e-04]]","[[-3.92437110e-02  6.29318560e-03  1.04133351e-03]
 [ 3.92437145e-02  6.29317151e-03  1.47895869e+00]
 [ 9.53330078e-01  3.54862179e-01 -2.12963051e-01]
 [-9.53330080e-01  3.54862174e-01  1.69296304e+00]]",141.655826192649,hper_a.xyz
51,-11.582107543945312,"[[ 1.3955380e-03  9.4997820e-05 -7.2807292e-05]
 [-1.3955595e-03  9.5083262e-05  7.2633404e-05]
 [ 1.0287642e-03 -9.5038406e-05 -2.1015331e-03]
 [-1.0287426e-03 -9.5042677e-05  2.1017068e-03]]","[[-3.85082485e-02  6.98207379e-03  1.00266521e-03]
 [ 3.85082611e-02  6.98203622e-03  1.47899741e+00]
 [ 9.57526103e-01  3.46850861e-01 -2.10907042e-01]
 [-9.57526107e-01  3.46850856e-01  1.69090699e+00]]",142.655826192649,hper_a.xyz
52,-11.58334732055664,"[[ 1.1200695e-03  6.4575797e-05 -7.6924429e-05]
 [-1.1250670e-03  8.3523286e-05  3.7441194e-05]
 [ 8.3221466e-04 -7.3559881e-05 -1.6639936e-03]
 [-8.2721724e-04 -7.4539195e-05  1.7034769e-03]]","[[-3.76461984e-02  7.68042268e-03  9.58593558e-04]
 [ 3.76462999e-02  7.68006018e-03  1.47904216e+00]
 [ 9.61717799e-01  3.38798329e-01 -2.09121108e-01]
 [-9.61717888e-01  3.38798340e-01  1.68912037e+00]]",143.655826192649,hper_a.xyz
53,-11.580549240112305,"[[-5.5559736e-04 -3.5324090e-05  2.7990603e-05]
 [ 5.5571221e-04 -3.5742825e-05 -2.7096426e-05]
 [-4.1183553e-04  3.5522233e-05  8.2960300e-04]
 [ 4.1172063e-04  3.5544679e-05 -8.3049719e-04]]","[[-3.66364328e-02  8.40489453e-03  9.07445981e-04]
 [ 3.66364220e-02  8.40491701e-03  1.47909251e+00]
 [ 9.65969443e-01  3.30733007e-01 -2.07387994e-01]
 [-9.65969444e-01  3.30733000e-01  1.68738805e+00]]",144.655826192649,hper_a.xyz
54,-11.584917068481445,"[[-1.3240573e-03 -8.2289662e-05  6.3155807e-05]
 [ 1.3238807e-03 -8.1670340e-05 -6.4512402e-05]
 [-9.8371936e-04  8.1997161e-05  1.9706613e-03]
 [ 9.8389608e-04  8.1962848e-05 -1.9693046e-03]]","[[-3.56371046e-02  9.10458914e-03  8.58619558e-04]
 [ 3.56371134e-02  9.10457582e-03  1.47914140e+00]
 [ 9.70139499e-01  3.22619356e-01 -2.05594425e-01]
 [-9.70139497e-01  3.22619356e-01  1.68559440e+00]]",145.655826192649,hper_a.xyz
55,-11.577771186828613,"[[-1.0506223e-03 -4.6819878e-05  8.6196844e-05]
 [ 1.0603210e-03 -7.9572921e-05 -1.2527948e-05]
 [-7.9150294e-04  6.2260915e-05  1.5275347e-03]
 [ 7.8180432e-04  6.4131884e-05 -1.6012036e-03]]","[[-3.45705534e-02  9.82271006e-03  8.08252929e-04]
 [ 3.45706429e-02  9.82244275e-03  1.47919234e+00]
 [ 9.74328858e-01  3.14501593e-01 -2.03626831e-01]
 [-9.74328922e-01  3.14501600e-01  1.68362625e+00]]",146.655826192649,hper_a.xyz
56,-11.58083438873291,"[[-1.5995812e-03 -9.2715178e-05  7.2010029e-05]
 [ 1.5995052e-03 -9.2468385e-05 -7.2580515e-05]
 [-1.1957757e-03  9.2599032e-05  2.3618727e-03]
 [ 1.1958516e-03  9.2584531e-05 -2.3613023e-03]]","[[-3.34119969e-02  1.05387870e-02  7.54705635e-04]
 [ 3.34120052e-02  1.05387666e-02  1.47924534e+00]
 [ 9.78533255e-01  3.06352311e-01 -2.01636284e-01]
 [-9.78533257e-01  3.06352305e-01  1.68163626e+00]]",147.655826192649,hper_a.xyz
57,-11.581238746643066,"[[ 5.9564562e-05  3.3982781e-06 -2.4086082e-06]
 [-5.9514387e-05  3.2408207e-06  2.7832439e-06]
 [ 4.4656612e-05 -3.3242923e-06 -8.7762142e-05]
 [-4.4706787e-05 -3.3148062e-06  8.7387511e-05]]","[[-3.22334386e-02  1.12583922e-02  7.02352639e-04]
 [ 3.22334401e-02  1.12583971e-02  1.47929764e+00]
 [ 9.82761020e-01  2.98199430e-01 -1.99177703e-01]
 [-9.82761016e-01  2.98199422e-01  1.67917772e+00]]",148.655826192649,hper_a.xyz
58,-11.578780174255371,"[[ 9.1195558e-05 -2.8543944e-05 -8.7746732e-05]
 [-1.1371759e-04  3.9567578e-05 -7.9185840e-05]
 [ 8.8422523e-05 -3.4055381e-06 -6.6658184e-05]
 [-6.5900487e-05 -7.6180963e-06  2.3359076e-04]]","[[-3.08885844e-02  1.19829029e-02  6.46053614e-04]
 [ 3.08888962e-02  1.19819983e-02  1.47935615e+00]
 [ 9.87035378e-01  2.90009566e-01 -1.96921474e-01]
 [-9.87035658e-01  2.90009612e-01  1.67691929e+00]]",149.655826192649,hper_a.xyz
59,-11.57943344116211,"[[ 1.2703502e-04  5.8591431e-06 -6.9248772e-06]
 [-1.2753345e-04  7.3137376e-06  3.2473495e-06]
 [ 9.6494739e-05 -6.5404661e-06 -1.8397361e-04]
 [-9.5996314e-05 -6.6324146e-06  1.8765112e-04]]","[[-2.95458743e-02  1.26897799e-02  5.90043103e-04]
 [ 2.95458536e-02  1.26898066e-02  1.47940990e+00]
 [ 9.91279928e-01  2.81791644e-01 -1.94345371e-01]
 [-9.91279931e-01  2.81791638e-01  1.67434545e+00]]",150.655826192649,hper_a.xyz
60,-11.583789825439453,"[[-1.0391098e-03 -5.2662519e-05  3.6940233e-05]
 [ 1.0384690e-03 -5.0860326e-05 -4.1645188e-05]
 [-7.8833767e-04  5.1819734e-05  1.5130134e-03]
 [ 7.8897848e-04  5.1703108e-05 -1.5083085e-03]]","[[-2.79708260e-02  1.34147751e-02  5.29035525e-04]
 [ 2.79708827e-02  1.34146072e-02  1.47947140e+00]
 [ 9.95669706e-01  2.73555983e-01 -1.91792469e-01]
 [-9.95669766e-01  2.73555987e-01  1.67179205e+00]]",151.655826192649,hper_a.xyz
61,-11.577658653259277,"[[-1.7136368e-03 -8.4672552e-05  5.3611515e-05]
 [ 1.7116768e-03 -7.9342375e-05 -6.8002992e-05]
 [-1.3052550e-03  8.2183593e-05  2.4883163e-03]
 [ 1.3072150e-03  8.1831335e-05 -2.4739248e-03]]","[[-2.62568859e-02  1.41440574e-02  4.65955428e-04]
 [ 2.62568830e-02  1.41440709e-02  1.47953401e+00]
 [ 1.00017054e+00  2.65307769e-01 -1.88913241e-01]
 [-1.00017053e+00  2.65307759e-01  1.66891329e+00]]",152.655826192649,hper_a.xyz
62,-11.5777587890625,"[[-7.1300782e-04 -6.8584966e-05 -7.9018319e-05]
 [ 6.8532431e-04  4.2917536e-06 -1.2476863e-04]
 [-5.2223378e-04  3.4604673e-05  1.1107216e-03]
 [ 5.4991728e-04  2.9688537e-05 -9.0693467e-04]]","[[-2.41986128e-02  1.49107952e-02  3.95647772e-04]
 [ 2.41977720e-02  1.49111507e-02  1.47960415e+00]
 [ 1.00499981e+00  2.57073199e-01 -1.85639108e-01]
 [-1.00500053e+00  2.57073308e-01  1.66563988e+00]]",153.655826192649,hper_a.xyz
63,-11.581147193908691,"[[-1.3614544e-03 -6.0188140e-05  3.9736344e-05]
 [ 1.3612952e-03 -5.9781887e-05 -4.0914805e-05]
 [-1.0499696e-03  5.9998962e-05  1.9569045e-03]
 [ 1.0501288e-03  5.9971062e-05 -1.9557262e-03]]","[[-2.19100809e-02  1.56815025e-02  3.24462740e-04]
 [ 2.19100958e-02  1.56814791e-02  1.47967560e+00]
 [ 1.01003946e+00  2.48824913e-01 -1.81953485e-01]
 [-1.01003946e+00  2.48824906e-01  1.66195344e+00]]",154.655826192649,hper_a.xyz
64,-11.576383590698242,"[[-2.1970083e-03 -1.2515135e-04 -4.2744799e-05]
 [ 2.1703960e-03 -5.9003585e-05 -1.5666694e-04]
 [-1.6823185e-03  9.4390278e-05  3.2243961e-03]
 [ 1.7089309e-03  8.9764661e-05 -3.0249844e-03]]","[[-1.92969953e-02  1.64579349e-02  2.44680968e-04]
 [ 1.92950651e-02  1.64625618e-02  1.47974144e+00]
 [ 1.01538759e+00  2.40564827e-01 -1.77813902e-01]
 [-1.01538580e+00  2.40564511e-01  1.65782784e+00]]",155.655826192649,hper_a.xyz
65,-11.575396537780762,"[[-1.3014391e-03 -5.4245720e-05  2.2162716e-05]
 [ 1.2998392e-03 -5.0362760e-05 -3.4351619e-05]
 [-1.0177770e-03  5.2441963e-05  1.8586213e-03]
 [ 1.0193769e-03  5.2166517e-05 -1.8464323e-03]]","[[-1.60730993e-02  1.72926979e-02  1.74980536e-04]
 [ 1.60732043e-02  1.72924432e-02  1.47982582e+00]
 [ 1.02142924e+00  2.32346485e-01 -1.72572566e-01]
 [-1.02142934e+00  2.32346494e-01  1.65257179e+00]]",156.655826192649,hper_a.xyz
66,-11.576574325561523,"[[-1.0554229e-03 -1.4050203e-04 -3.1620968e-04]
 [ 9.7023282e-04  6.2768755e-05 -3.4945723e-04]
 [-7.5817865e-04  4.6194084e-05  1.7680399e-03]
 [ 8.4336882e-04  3.1539203e-05 -1.1023729e-03]]","[[-1.21401882e-02  1.81683098e-02  1.15253375e-04]
 [ 1.21492374e-02  1.81572910e-02  1.47991592e+00]
 [ 1.02817276e+00  2.24137273e-01 -1.66698144e-01]
 [-1.02817207e+00  2.24137561e-01  1.64666320e+00]]",157.655826192649,hper_a.xyz
67,-11.574019432067871,"[[-1.73634768e-03 -1.08631284e-04 -1.40537435e-04]
 [ 1.69765623e-03 -1.68606712e-05 -1.73702661e-04]
 [-1.35463884e-03  6.61040103e-05  2.57593417e-03]
 [ 1.39333017e-03  5.93879413e-05 -2.26169406e-03]]","[[-7.14611084e-03  1.91021950e-02  3.79127421e-05]
 [ 7.14694672e-03  1.91002087e-02  1.47996889e+00]
 [ 1.03610686e+00  2.15980300e-01 -1.59220328e-01]
 [-1.03610770e+00  2.15980437e-01  1.63921356e+00]]",158.655826192649,hper_a.xyz
68,-11.568314552307129,"[[-2.8509465e-03 -1.2019194e-04 -7.4200696e-05]
 [ 2.8331275e-03 -7.7495512e-05 -7.9031881e-05]
 [-2.2998187e-03  1.0043073e-04  4.0522949e-03]
 [ 2.3176377e-03  9.7256721e-05 -3.8990623e-03]]","[[-6.29001923e-04  2.01384142e-02  1.65201798e-07]
 [ 6.28924077e-04  2.01384887e-02  1.47999963e+00]
 [ 1.04570317e+00  2.07899896e-01 -1.49784888e-01]
 [-1.04570319e+00  2.07899885e-01  1.62978516e+00]]",159.655826192649,hper_a.xyz
69,-11.571574211120605,"[[-2.0374099e-03 -6.7077999e-05 -2.6660582e-05]
 [ 2.0373676e-03 -6.6970046e-05  2.6253196e-05]
 [-1.6954741e-03  6.7028064e-05  2.8222532e-03]
 [ 1.6955164e-03  6.7019973e-05 -2.8218457e-03]]","[[ 9.60859154e-03  2.14674855e-02  6.23860944e-05]
 [-9.60860181e-03  2.14674901e-02  1.47993762e+00]
 [ 1.05961591e+00  2.00109504e-01 -1.34371991e-01]
 [-1.05961592e+00  2.00109492e-01  1.61437203e+00]]",160.655826192649,hper_a.xyz
70,-11.573644638061523,"[[-2.0504412e-03 -6.3917738e-05 -7.7816519e-05]
 [ 2.0504252e-03 -6.3867417e-05  7.7616329e-05]
 [-1.7772401e-03  6.3894477e-05  2.7936918e-03]
 [ 1.7772560e-03  6.3890671e-05 -2.7934916e-03]]","[[ 2.80276756e-02  2.34289606e-02  5.30968001e-04]
 [-2.80276843e-02  2.34289738e-02  1.47946903e+00]
 [ 1.08260552e+00  1.92924202e-01 -1.07348068e-01]
 [-1.08260552e+00  1.92924182e-01  1.58734813e+00]]",161.655826192649,hper_a.xyz
71,-11.568552017211914,"[[-7.5869280e-04  6.3980438e-06  4.9847386e-05]
 [ 7.6496316e-04 -5.1233561e-05  1.9329257e-04]
 [-7.2337949e-04  2.0204008e-05  8.7977009e-04]
 [ 7.1710913e-04  2.4631507e-05 -1.1229101e-03]]","[[ 0.06936082  0.02701647  0.00325581]
 [-0.06936091  0.02701743  1.47674021]
 [ 1.12978844  0.18736124 -0.04453292]
 [-1.12978833  0.18736115  1.52453698]]",162.655826192649,hper_a.xyz
72,-11.572999000549316,"[[-8.4115140e-04 -2.4223411e-05 -1.5582186e-04]
 [ 8.4151642e-04 -2.2827093e-05  1.4958729e-04]
 [-8.9772273e-04  2.3579407e-05  1.0472866e-03]
 [ 8.9735776e-04  2.3471097e-05 -1.0410519e-03]]","[[ 0.13215299  0.03225095  0.01189595]
 [-0.13215308  0.03225097  1.46810414]
 [ 1.19409343  0.1834259   0.0558228 ]
 [-1.19409353  0.18342585  1.42417728]]",163.655826192649,hper_a.xyz
73,-11.571521759033203,"[[-3.60310369e-04  4.09520690e-05  2.30553895e-04]
 [ 4.06641862e-04 -6.07249131e-05  2.50956538e-04]
 [-3.49778187e-04  5.90846685e-06  2.82807625e-04]
 [ 3.03446723e-04  1.38643745e-05 -7.64318043e-04]]","[[ 1.96720212e-02  5.47640546e-02  2.53089977e-04]
 [-1.96867804e-02  5.47534697e-02  1.47972965e+00]
 [ 1.07723251e+00  1.96728521e-01 -1.17699647e-01]
 [-1.07724336e+00  1.96769059e-01  1.59765589e+00]]",164.655826192649,hper_a.xyz
74,-11.57092571258545,"[[-4.1621702e-04 -4.6666653e-05 -2.1373630e-04]
 [ 3.9413499e-04  2.7170619e-05 -1.6104461e-04]
 [-3.5569549e-04  1.2664529e-05  7.2713621e-04]
 [ 3.7777756e-04  6.8315062e-06 -3.5235533e-04]]","[[ 0.04801586  0.02608547  0.00155739]
 [-0.04801584  0.0260866   1.47843853]
 [ 1.11055052  0.15888172 -0.07516416]
 [-1.11055009  0.1588808   1.5551693 ]]",165.655826192649,hper_a.xyz
75,-11.570196151733398,"[[ 4.0336989e-04  8.9031137e-06 -5.1101283e-06]
 [-4.0350534e-04  9.0853182e-06  4.1244348e-06]
 [ 3.2251547e-04 -8.9869463e-06 -5.6137977e-04]
 [-3.2238002e-04 -9.0014855e-06  5.6236546e-04]]","[[-8.46862171e-03  2.26636123e-02  4.85049390e-05]
 [ 8.46864106e-03  2.26636246e-02  1.47995159e+00]
 [ 1.04627755e+00  1.46249424e-01 -1.57234706e-01]
 [-1.04627755e+00  1.46249353e-01  1.63723471e+00]]",166.655826192649,hper_a.xyz
76,-11.57253646850586,"[[-1.7338799e-04 -4.7724297e-06 -2.3542778e-05]
 [ 1.7294730e-04 -2.3802083e-06  9.4442830e-06]
 [-1.6376260e-04  3.6723018e-06  2.3288418e-04]
 [ 1.6420327e-04  3.4803363e-06 -2.1878569e-04]]","[[ 0.07016458  0.0271839   0.00333452]
 [-0.07016446  0.02718372  1.47666672]
 [ 1.1367021   0.14155247 -0.04046611]
 [-1.13670206  0.14155241  1.52046507]]",167.655826192649,hper_a.xyz
77,-11.569664001464844,"[[-2.4849300e-03 -4.8570058e-05  6.4718345e-04]
 [ 2.4849456e-03 -4.8576720e-05 -6.4714457e-04]
 [-1.1316171e-03  4.8573111e-05  3.9572078e-03]
 [ 1.1316016e-03  4.8573667e-05 -3.9572469e-03]]","[[-0.18650063  0.01331957  0.02388721]
 [ 0.18650061  0.01331954  1.45611278]
 [ 0.8013386   0.11845295 -0.38307911]
 [-0.80133862  0.11845297  1.86307907]]",168.655826192649,hper_a.xyz
78,-11.57059097290039,"[[-2.1273105e-03 -3.7457372e-05  4.3089659e-04]
 [ 2.1269701e-03 -3.7307469e-05 -4.3189334e-04]
 [-1.1383344e-03  3.7388534e-05  3.2851798e-03]
 [ 1.1386746e-03  3.7376307e-05 -3.2841831e-03]]","[[-0.14708155  0.01647092  0.01476417]
 [ 0.14708154  0.01647089  1.46523585]
 [ 0.86246409  0.11236606 -0.33754629]
 [-0.86246412  0.11236608  1.81754624]]",169.655826192649,hper_a.xyz
79,-11.56815242767334,"[[-6.47503184e-04 -1.00821162e-05  1.00680423e-04]
 [ 6.47828798e-04 -1.02323029e-05 -9.95599257e-05]
 [-3.90307221e-04  1.01510586e-05  9.73387156e-04]
 [ 3.89981637e-04  1.01633605e-05 -9.74507653e-04]]","[[-0.11305093  0.01908705  0.00868645]
 [ 0.11305092  0.01908706  1.47131352]
 [ 0.91280017  0.10573983 -0.29565181]
 [-0.91280016  0.10573983  1.77565184]]",170.655826192649,hper_a.xyz
80,-11.567227363586426,"[[-1.2214016e-04 -1.9556333e-06  1.3359183e-05]
 [ 1.2096771e-04 -1.4261500e-06 -1.7811410e-05]
 [-7.7112869e-05  1.7126598e-06  1.8227937e-04]
 [ 7.8285317e-05  1.6691235e-06 -1.7782714e-04]]","[[-0.09411037  0.02078577  0.0060083 ]
 [ 0.09411015  0.02078586  1.47399094]
 [ 0.94009575  0.09818709 -0.27135009]
 [-0.94009557  0.09818708  1.75135085]]",171.655826192649,hper_a.xyz
81,-11.566905975341797,"[[-1.3773018e-03 -1.6884802e-05  1.5499267e-04]
 [ 1.3770853e-03 -1.6793867e-05 -1.5586383e-04]
 [-9.0911449e-04  1.6843098e-05  2.0217430e-03]
 [ 9.0933085e-04  1.6835571e-05 -2.0208717e-03]]","[[-0.08298857  0.02200138  0.00466819]
 [ 0.08298859  0.02200138  1.47533185]
 [ 0.95591619  0.09013971 -0.25712371]
 [-0.9559162   0.0901397   1.73712368]]",172.655826192649,hper_a.xyz
82,-11.56803035736084,"[[-4.5528181e-04 -2.9569915e-06  6.8069538e-05]
 [ 4.6524484e-04 -6.7277738e-06 -2.6162525e-05]
 [-3.1569571e-04  4.6859964e-06  6.5028062e-04]
 [ 3.0573268e-04  4.9987689e-06 -6.9218763e-04]]","[[-0.07535818  0.02301486  0.00384707]
 [ 0.07535818  0.02301485  1.47615294]
 [ 0.96685656  0.08188869 -0.2467986 ]
 [-0.96685657  0.08188869  1.72679859]]",173.655826192649,hper_a.xyz
83,-11.566959381103516,"[[ 5.9253327e-04  2.7653778e-05  2.5477246e-04]
 [-4.5240385e-04 -1.8413137e-05  3.5375461e-04]
 [ 2.8823435e-04 -6.5365575e-06 -1.0625923e-03]
 [-4.2836377e-04 -2.7040824e-06  4.5406524e-04]]","[[-0.06978429  0.02389482  0.00329854]
 [ 0.06978463  0.02389469  1.47670294]
 [ 0.97481855  0.07349733 -0.23928226]
 [-0.97481889  0.07349735  1.71928077]]",174.655826192649,hper_a.xyz
84,-11.56689453125,"[[-1.8545235e-05 -1.3059693e-07  1.6860369e-06]
 [ 1.8563407e-05 -1.3557661e-07 -1.6050407e-06]
 [-1.2891778e-05  1.3287915e-07  2.6788042e-05]
 [ 1.2873607e-05  1.3329441e-07 -2.6869038e-05]]","[[-0.06537226  0.02470673  0.00289318]
 [ 0.06537226  0.02470672  1.47710682]
 [ 0.98111044  0.06503391 -0.23321829]
 [-0.98111045  0.06503391  1.71321828]]",175.655826192649,hper_a.xyz
85,-11.568108558654785,"[[-1.6943539e-03 -9.3436984e-06  1.4203310e-04]
 [ 1.6945006e-03 -9.3752888e-06 -1.4136579e-04]
 [-1.1880050e-03  9.3581657e-06  2.4418365e-03]
 [ 1.1878583e-03  9.3608205e-06 -2.4425038e-03]]","[[-0.06166854  0.02546818  0.00257405]
 [ 0.06166853  0.02546817  1.4774259 ]
 [ 0.9862751   0.05651494 -0.22840469]
 [-0.98627509  0.05651494  1.70840474]]",176.655826192649,hper_a.xyz
86,-11.566082954406738,"[[-6.30107592e-04 -6.78417791e-07  1.05538835e-04]
 [ 6.53596828e-04 -4.28712428e-06  3.37363940e-06]
 [-4.65351040e-04  2.33159017e-06  8.68307543e-04]
 [ 4.41861834e-04  2.63395191e-06 -9.77220014e-04]]","[[-0.05870773  0.02618357  0.00233455]
 [ 0.05870862  0.02618342  1.47766956]
 [ 0.99040517  0.04794826 -0.22435769]
 [-0.99040605  0.04794828  1.70435357]]",177.655826192649,hper_a.xyz
87,-11.564397811889648,"[[-2.0670027e-03 -4.5898760e-06  1.5720013e-04]
 [ 2.0669557e-03 -4.5856964e-06 -1.5742182e-04]
 [-1.4701978e-03  4.5879542e-06  2.9652964e-03]
 [ 1.4702450e-03  4.5876182e-06 -2.9650747e-03]]","[[-0.05615656  0.02686413  0.00213388]
 [ 0.05615656  0.02686412  1.47786616]
 [ 0.99385625  0.03934465 -0.22106625]
 [-0.99385626  0.03934465  1.70106621]]",178.655826192649,hper_a.xyz
88,-11.567998886108398,"[[ 4.2750058e-04 -3.4089428e-06 -8.1338879e-04]
 [-7.4987911e-04  4.0763775e-06 -7.2711165e-04]
 [ 5.8246875e-04 -1.9941430e-08 -7.2890522e-05]
 [-2.6009022e-04 -6.4749315e-07  1.6133910e-03]]","[[-0.05408048  0.0275249   0.00198308]
 [ 0.05408229  0.02752485  1.47802536]
 [ 0.9966943   0.03072071 -0.21793303]
 [-0.99669602  0.03072071  1.69792457]]",179.655826192649,hper_a.xyz
89,-11.567874908447266,"[[-2.0637251e-03  2.2377817e-06  1.4492542e-04]
 [ 2.0635035e-03  2.2278314e-06 -1.4599726e-04]
 [-1.4837832e-03 -2.2332317e-06  2.9512863e-03]
 [ 1.4840048e-03 -2.2323813e-06 -2.9502143e-03]]","[[-0.05203248  0.02817174  0.00183158]
 [ 0.05203248  0.02817173  1.47816843]
 [ 0.99928061  0.02208229 -0.21543474]
 [-0.99928062  0.0220823   1.69543472]]",180.655826192649,hper_a.xyz
90,-11.567173957824707,"[[-1.4903006e-03  2.8182740e-06  1.5719539e-04]
 [ 1.5127023e-03  5.3814997e-06 -4.7435627e-05]
 [-1.0958364e-03 -3.9923880e-06  2.0894697e-03]
 [ 1.0734347e-03 -4.2073857e-06 -2.1992296e-03]]","[[-0.05030896  0.02880353  0.00170989]
 [ 0.05030806  0.02880341  1.47828573]
 [ 1.00142416  0.01342925 -0.21305045]
 [-1.00142328  0.01342926  1.69305485]]",181.655826192649,hper_a.xyz
91,-11.56789779663086,"[[-2.02755001e-03  8.25004099e-06  1.51543674e-04]
 [ 2.03465996e-03  9.56961594e-06 -1.16295785e-04]
 [-1.47631788e-03 -8.85448753e-06  2.87986011e-03]
 [ 1.46920804e-03 -8.96516940e-06 -2.91510788e-03]]","[[-4.86857547e-02  2.94210172e-02  1.60331559e-03]
 [ 4.86857629e-02  2.94210081e-02  1.47839673e+00]
 [ 1.00328999e+00  4.76402782e-03 -2.11093655e-01]
 [-1.00329000e+00  4.76402997e-03  1.69109361e+00]]",182.655826192649,hper_a.xyz
92,-11.565547943115234,"[[-2.6758965e-03  1.6183671e-05  1.7082308e-04]
 [ 2.6757766e-03  1.6152644e-05 -1.7142488e-04]
 [-1.9472321e-03 -1.6169466e-05  3.8142172e-03]
 [ 1.9473520e-03 -1.6166849e-05 -3.8136153e-03]]","[[-4.72276974e-02  3.00312423e-02  1.50858590e-03]
 [ 4.72276890e-02  3.00312304e-02  1.47849138e+00]
 [ 1.00488739e+00 -3.90663143e-03 -2.09211627e-01]
 [-1.00488739e+00 -3.90663011e-03  1.68921166e+00]]",183.655826192649,hper_a.xyz
93,-11.565193176269531,"[[-1.2239842e-03  9.3958415e-06  7.6449927e-05]
 [ 1.2240944e-03  9.4324723e-06 -7.5890675e-05]
 [-8.9389295e-04 -9.4126326e-06  1.7433099e-03]
 [ 8.9378271e-04 -9.4156812e-06 -1.7438692e-03]]","[[-4.59602930e-02  3.06284834e-02  1.42863559e-03]
 [ 4.59602887e-02  3.06284718e-02  1.47857135e+00]
 [ 1.00618817e+00 -1.25883179e-02 -2.07417870e-01]
 [-1.00618817e+00 -1.25883155e-02  1.68741789e+00]]",184.655826192649,hper_a.xyz
94,-11.567998886108398,"[[-2.3732324e-04  2.2207487e-06  1.4340751e-05]
 [ 2.3730696e-04  2.2140982e-06 -1.4424325e-05]
 [-1.7382769e-04 -2.2177010e-06  3.3792725e-04]
 [ 1.7384398e-04 -2.2171462e-06 -3.3784367e-04]]","[[-4.47657392e-02  3.12206209e-02  1.35527483e-03]
 [ 4.47657367e-02  3.12206099e-02  1.47864472e+00]
 [ 1.00729432e+00 -2.12713416e-02 -2.05804490e-01]
 [-1.00729432e+00 -2.12713392e-02  1.68580450e+00]]",185.655826192649,hper_a.xyz
95,-11.568324089050293,"[[-1.87822408e-03  2.15382443e-05  1.01462960e-04]
 [ 1.87466515e-03  1.98104335e-05 -1.19937096e-04]
 [-1.37634785e-03 -2.07460071e-05  2.67978245e-03]
 [ 1.37990690e-03 -2.06026707e-05 -2.66130827e-03]]","[[-4.35802035e-02  3.18071874e-02  1.28439236e-03]
 [ 4.35802074e-02  3.18071787e-02  1.47871563e+00]
 [ 1.00825228e+00 -2.99536905e-02 -2.04470225e-01]
 [-1.00825229e+00 -2.99536883e-02  1.68447021e+00]]",186.655826192649,hper_a.xyz
96,-11.56821346282959,"[[-1.0023405e-03  1.2722668e-05  5.7651061e-05]
 [ 1.0023324e-03  1.2718122e-05 -5.7693225e-05]
 [-7.3799718e-04 -1.2720587e-05  1.4262238e-03]
 [ 7.3800527e-04 -1.2720204e-05 -1.4261816e-03]]","[[-4.25075985e-02  3.23863528e-02  1.22189050e-03]
 [ 4.25075998e-02  3.23863434e-02  1.47877812e+00]
 [ 1.00899994e+00 -3.86387659e-02 -2.03199898e-01]
 [-1.00899995e+00 -3.86387642e-02  1.68319989e+00]]",187.655826192649,hper_a.xyz
97,-11.566070556640625,"[[-1.1701282e-03  1.6846756e-05  6.5396322e-05]
 [ 1.1699932e-03  1.6759628e-05 -6.6113964e-05]
 [-8.6352939e-04 -1.6806776e-05  1.6651237e-03]
 [ 8.6366449e-04 -1.6799606e-05 -1.6644060e-03]]","[[-4.15210484e-02  3.29605643e-02  1.16578627e-03]
 [ 4.15210492e-02  3.29605545e-02  1.47883422e+00]
 [ 1.00956909e+00 -4.73235704e-02 -2.01971906e-01]
 [-1.00956909e+00 -4.73235681e-02  1.68197190e+00]]",188.655826192649,hper_a.xyz
98,-11.56893539428711,"[[-6.4536621e-04  1.0330093e-05  3.5604051e-05]
 [ 6.4542849e-04  1.0375391e-05 -3.5269069e-05]
 [-4.7746499e-04 -1.0350893e-05  9.1815734e-04]
 [ 4.7740267e-04 -1.0354592e-05 -9.1849233e-04]]","[[-4.05697604e-02  3.35315094e-02  1.11293759e-03]
 [ 4.05697602e-02  3.35314990e-02  1.47888707e+00]
 [ 1.00999915e+00 -5.60044330e-02 -2.00850488e-01]
 [-1.00999915e+00 -5.60044307e-02  1.68085049e+00]]",189.655826192649,hper_a.xyz
99,-11.567536354064941,"[[-1.9023049e-03  2.8414892e-05  1.3882339e-04]
 [ 1.9156301e-03  3.9228373e-05 -6.6285713e-05]
 [-1.4219315e-03 -3.3382643e-05  2.6805627e-03]
 [ 1.4086065e-03 -3.4260622e-05 -2.7531004e-03]]","[[-3.96974214e-02  3.40967959e-02  1.06557349e-03]
 [ 3.96974273e-02  3.40967906e-02  1.47893446e+00]
 [ 1.01025863e+00 -6.46843910e-02 -1.99771483e-01]
 [-1.01025863e+00 -6.46843890e-02  1.67977145e+00]]",190.655826192649,hper_a.xyz
