,E,F,R,phi
199,-11.642377853393555,"[[-3.6530755e-04 -3.7996913e-05  2.5678472e-05]
 [ 3.6529134e-04 -3.7861046e-05 -2.5883848e-05]
 [-2.6039142e-04  3.7929422e-05  5.9797667e-04]
 [ 2.6040763e-04  3.7928537e-05 -5.9777132e-04]]","[[-0.05209622 -0.00752006  0.00183607]
 [ 0.05209622 -0.00752005  1.47816392]
 [ 0.87691894  0.47664956 -0.23270933]
 [-0.87691895  0.47664956  1.71270934]]",485.655826192649
200,-11.642090797424316,"[[-1.06647983e-03 -1.06435124e-04  7.79638722e-05]
 [ 1.06697401e-03 -1.10339453e-04 -7.19841992e-05]
 [-7.60935596e-04  1.08368775e-04  1.73364824e-03]
 [ 7.60441471e-04  1.08405809e-04 -1.73962791e-03]]","[[-0.05188231 -0.00693257  0.00182102]
 [ 0.05188231 -0.00693259  1.478179  ]
 [ 0.88150199  0.46902872 -0.23217802]
 [-0.88150199  0.46902872  1.71217799]]",486.655826192649
201,-11.641902923583984,"[[ 5.0403911e-04  4.9972707e-05 -3.6366706e-05]
 [-5.0404202e-04  4.9994280e-05  3.6333215e-05]
 [ 3.5812808e-04 -4.9983362e-05 -8.1719685e-04]
 [-3.5812514e-04 -4.9983624e-05  8.1723032e-04]]","[[-0.05322843 -0.00767032  0.00191685]
 [ 0.05322844 -0.00767031  1.47808314]
 [ 0.88404498  0.46007333 -0.23310522]
 [-0.88404497  0.46007333  1.71310522]]",487.655826192649
202,-11.642195701599121,"[[-0.0015677  -0.00015259  0.00010405]
 [ 0.00156767 -0.00015241 -0.00010434]
 [-0.00112638  0.0001525   0.00252204]
 [ 0.00112641  0.0001525  -0.00252175]]","[[-4.90745281e-02 -1.41847357e-02  1.62905809e-03]
 [ 4.90745026e-02 -1.41847759e-02  1.47837100e+00]
 [ 8.93544069e-01  4.45235892e-01 -2.28379232e-01]
 [-8.93544090e-01  4.45235908e-01  1.70837920e+00]]",488.655826192649
203,-11.642011642456055,"[[-2.6860836e-04 -2.5185196e-05  1.9458859e-05]
 [ 2.6870504e-04 -2.5825075e-05 -1.8436658e-05]
 [-1.9143596e-04  2.5499370e-05  4.3048282e-04]
 [ 1.9133929e-04  2.5510903e-05 -4.3150500e-04]]","[[-0.05206123 -0.00744792  0.00183364]
 [ 0.05206123 -0.00744797  1.47816643]
 [ 0.8937719   0.4436742  -0.23138185]
 [-0.89377191  0.4436742   1.71138179]]",489.655826192649
204,-11.640308380126953,"[[-0.00223381 -0.00020745  0.00016398]
 [ 0.00223379 -0.00020736 -0.00016414]
 [-0.0015807   0.00020741  0.00357211]
 [ 0.00158072  0.0002074  -0.00357195]]","[[-0.05420303 -0.00883292  0.00198778]
 [ 0.05420302 -0.00883291  1.47801221]
 [ 0.89494003  0.43392613 -0.23379352]
 [-0.89494003  0.43392613  1.71379354]]",490.655826192649
205,-11.640618324279785,"[[-0.00206988 -0.00018852  0.00023635]
 [ 0.00206983 -0.0001883  -0.00023671]
 [-0.00133506  0.00018842  0.00336412]
 [ 0.00133511  0.00018841 -0.00336376]]","[[-0.08401454 -0.03673097  0.00478477]
 [ 0.08401458 -0.03673106  1.47521539]
 [ 0.85876657  0.39763784 -0.26905548]
 [-0.85876654  0.39763783  1.74905542]]",491.655826192649
206,-11.640262603759766,"[[-1.4582564e-03 -1.2874394e-04  7.9329242e-05]
 [ 1.4582572e-03 -1.2874913e-04 -7.9320540e-05]
 [-1.0744049e-03  1.2874647e-04  2.2879606e-03]
 [ 1.0744042e-03  1.2874660e-04 -2.2879692e-03]]","[[-4.01943992e-02  5.73620073e-03  1.09241954e-03]
 [ 4.01944093e-02  5.73620490e-03  1.47890758e+00]
 [ 9.21100652e-01  4.31695388e-01 -2.15636777e-01]
 [-9.21100643e-01  4.31695385e-01  1.69563677e+00]]",492.655826192649
207,-11.638777732849121,"[[-9.9092817e-05 -8.5099109e-06  5.8848432e-06]
 [ 9.9096433e-05 -8.5315969e-06 -5.8478845e-06]
 [-7.2310344e-05  8.5204465e-06  1.5516217e-04]
 [ 7.2306728e-05  8.5210613e-06 -1.5519913e-04]]","[[-4.37311430e-02  2.64152813e-03  1.29332895e-03]
 [ 4.37311608e-02  2.64149165e-03  1.47870673e+00]
 [ 9.20379274e-01  4.20162884e-01 -2.19314856e-01]
 [-9.20379266e-01  4.20162883e-01  1.69931479e+00]]",493.655826192649
208,-11.637765884399414,"[[-5.9131184e-04 -4.9605984e-05  3.5328481e-05]
 [ 5.9130066e-04 -4.9542345e-05 -3.5438839e-05]
 [-4.3084691e-04  4.9575145e-05  9.2235371e-04]
 [ 4.3085811e-04  4.9573187e-05 -9.2224334e-04]]","[[-4.42024016e-02  2.29814827e-03  1.32129381e-03]
 [ 4.42023954e-02  2.29821624e-03  1.47867859e+00]
 [ 9.23497927e-01  4.11329764e-01 -2.19473091e-01]
 [-9.23497912e-01  4.11329759e-01  1.69947320e+00]]",494.655826192649
209,-11.636301040649414,"[[-2.7106496e-04 -2.2198095e-05  1.6064450e-05]
 [ 2.7104397e-04 -2.2085700e-05 -1.6262808e-05]
 [-1.9756820e-04  2.2143766e-05  4.2105894e-04]
 [ 1.9758919e-04  2.2140031e-05 -4.2086060e-04]]","[[-4.40497276e-02  2.51211773e-03  1.31221572e-03]
 [ 4.40497291e-02  2.51213650e-03  1.47868776e+00]
 [ 9.27357400e-01  4.03022320e-01 -2.18825739e-01]
 [-9.27357394e-01  4.03022317e-01  1.69882577e+00]]",495.655826192649
210,-11.637868881225586,"[[-6.89605513e-05 -6.06593676e-06  3.00202942e-06]
 [ 6.87287466e-05 -4.88257456e-06 -5.12947145e-06]
 [-5.01304530e-05  5.49528022e-06  1.07512693e-04]
 [ 5.03622578e-05  5.45323110e-06 -1.05385254e-04]]","[[-4.36259532e-02  2.97846640e-03  1.28789686e-03]
 [ 4.36262227e-02  2.97749009e-03  1.47871372e+00]
 [ 9.31507001e-01  3.94938205e-01 -2.17765144e-01]
 [-9.31507070e-01  3.94938237e-01  1.69776344e+00]]",496.655826192649
211,-11.636035919189453,"[[-9.8217418e-04 -7.5944095e-05  5.7338853e-05]
 [ 9.8221772e-04 -7.6156706e-05 -5.6949222e-05]
 [-7.1807549e-04  7.6046374e-05  1.5117239e-03]
 [ 7.1803201e-04  7.6054421e-05 -1.5121135e-03]]","[[-4.29804256e-02  3.58892717e-03  1.24924764e-03]
 [ 4.29804267e-02  3.58892114e-03  1.47875076e+00]
 [ 9.35839557e-01  3.86959408e-01 -2.16556774e-01]
 [-9.35839558e-01  3.86959409e-01  1.69655676e+00]]",497.655826192649
212,-11.635750770568848,"[[ 8.8984707e-05  6.6974198e-06 -5.1039783e-06]
 [-8.8986795e-05  6.7072101e-06  5.0856793e-06]
 [ 6.5178858e-05 -6.7021188e-06 -1.3636870e-04]
 [-6.5176770e-05 -6.7025112e-06  1.3638701e-04]]","[[-4.22990110e-02  4.21046050e-03  1.20989493e-03]
 [ 4.22990071e-02  4.21048065e-03  1.47879007e+00]
 [ 9.40156242e-01  3.78964276e-01 -2.15220699e-01]
 [-9.40156237e-01  3.78964275e-01  1.69522074e+00]]",498.655826192649
213,-11.634288787841797,"[[ 7.9236442e-04  5.8024678e-05 -4.4563101e-05]
 [-7.9237414e-04  5.8068203e-05  4.4480053e-05]
 [ 5.8157556e-04 -5.8045520e-05 -1.2090323e-03]
 [-5.8156584e-04 -5.8047361e-05  1.2091153e-03]]","[[-4.15135767e-02  4.88294324e-03  1.16536069e-03]
 [ 4.15135766e-02  4.88294451e-03  1.47883464e+00]
 [ 9.44515425e-01  3.70985854e-01 -2.13814672e-01]
 [-9.44515424e-01  3.70985854e-01  1.69381468e+00]]",499.655826192649
214,-11.634066581726074,"[[-0.00200521 -0.00014305  0.00011031]
 [ 0.00200523 -0.00014312 -0.00011016]
 [-0.00147447  0.00014308  0.00304633]
 [ 0.00147445  0.00014309 -0.00304647]]","[[-4.06196939e-02  5.57205498e-03  1.11571139e-03]
 [ 4.06197007e-02  5.57201951e-03  1.47888435e+00]
 [ 9.48872111e-01  3.62977926e-01 -2.12584917e-01]
 [-9.48872119e-01  3.62977930e-01  1.69258484e+00]]",500.655826192649
215,-11.63391399383545,"[[-1.64506957e-03 -1.13794587e-04  8.87240458e-05]
 [ 1.64507283e-03 -1.13807604e-04 -8.86981288e-05]
 [-1.21270539e-03  1.13800794e-04  2.48890556e-03]
 [ 1.21270213e-03  1.13801398e-04 -2.48893141e-03]]","[[-3.98468869e-02  6.25335963e-03  1.07358623e-03]
 [ 3.98468862e-02  6.25337429e-03  1.47892639e+00]
 [ 9.53119928e-01  3.54965718e-01 -2.10864006e-01]
 [-9.53119922e-01  3.54965717e-01  1.69086403e+00]]",501.655826192649
216,-11.633569717407227,"[[ 4.4960802e-04  3.0108942e-05 -2.3822453e-05]
 [-4.4962807e-04  3.0188725e-05  2.3659835e-05]
 [ 3.3230180e-04 -3.0146903e-05 -6.7739334e-04]
 [-3.3228175e-04 -3.0150764e-05  6.7755597e-04]]","[[-3.90198041e-02  6.94089428e-03  1.02943346e-03]
 [ 3.90197948e-02  6.94092628e-03  1.47897051e+00]
 [ 9.57341759e-01  3.46926556e-01 -2.09147471e-01]
 [-9.57341755e-01  3.46926555e-01  1.68914753e+00]]",502.655826192649
217,-11.632487297058105,"[[ 4.7311059e-04  3.0680090e-05 -2.4476823e-05]
 [-4.7314592e-04  3.0815550e-05  2.4194076e-05]
 [ 3.5069347e-04 -3.0744413e-05 -7.0981763e-04]
 [-3.5065817e-04 -3.0751227e-05  7.1010034e-04]]","[[-3.80118055e-02  7.67499669e-03  9.76935455e-04]
 [ 3.80118054e-02  7.67498782e-03  1.47902308e+00]
 [ 9.61697700e-01  3.38901363e-01 -2.07279991e-01]
 [-9.61697703e-01  3.38901365e-01  1.68727997e+00]]",503.655826192649
218,-11.631946563720703,"[[ 9.2339801e-04  5.8050511e-05 -4.6339828e-05]
 [-9.2339021e-04  5.8021524e-05  4.6401874e-05]
 [ 6.8641256e-04 -5.8036770e-05 -1.3801968e-03]
 [-6.8642036e-04 -5.8035264e-05  1.3801347e-03]]","[[-3.71144302e-02  8.37567922e-03  9.31294384e-04]
 [ 3.71144229e-02  8.37570073e-03  1.47906866e+00]
 [ 9.65872498e-01  3.30825138e-01 -2.05331925e-01]
 [-9.65872493e-01  3.30825139e-01  1.68533197e+00]]",504.655826192649
219,-11.631553649902344,"[[ 2.5220471e-04  1.5432597e-05 -1.2152307e-05]
 [-2.5217611e-04  1.5331094e-05  1.2375019e-05]
 [ 1.8794213e-04 -1.5384589e-05 -3.7551080e-04]
 [-1.8797076e-04 -1.5379102e-05  3.7528807e-04]]","[[-3.59426778e-02  9.11359426e-03  8.73422734e-04]
 [ 3.59426804e-02  9.11357675e-03  1.47912661e+00]
 [ 9.70192705e-01  3.22730525e-01 -2.03667422e-01]
 [-9.70192712e-01  3.22730528e-01  1.68366738e+00]]",505.655826192649
220,-11.630863189697266,"[[-4.3919674e-04 -2.6317251e-05  1.9808962e-05]
 [ 4.3896577e-04 -2.5528600e-05 -2.1585609e-05]
 [-3.2805710e-04  2.5944952e-05  6.5192278e-04]
 [ 3.2828806e-04  2.5900899e-05 -6.5014616e-04]]","[[-3.48432195e-02  9.82105098e-03  8.20740347e-04]
 [ 3.48432145e-02  9.82106905e-03  1.47917922e+00]
 [ 9.74389784e-01  3.14591924e-01 -2.01822804e-01]
 [-9.74389779e-01  3.14591925e-01  1.68182284e+00]]",506.655826192649
221,-11.628897666931152,"[[-1.9520753e-04 -1.1096012e-05  8.9918422e-06]
 [ 1.9523392e-04 -1.1182903e-05 -8.7906492e-06]
 [-1.4638691e-04  1.1136957e-05  2.8823537e-04]
 [ 1.4636051e-04  1.1141958e-05 -2.8843657e-04]]","[[-3.36680792e-02  1.05374078e-02  7.66339462e-04]
 [ 3.36680952e-02  1.05373719e-02  1.47923373e+00]
 [ 9.78619331e-01  3.06441316e-01 -1.99772995e-01]
 [-9.78619334e-01  3.06441318e-01  1.67977291e+00]]",507.655826192649
222,-11.628421783447266,"[[-0.00246735 -0.00013703  0.00010617]
 [ 0.00246691 -0.00013564 -0.00010948]
 [-0.00185499  0.00013637  0.00363113]
 [ 0.00185543  0.00013629 -0.00362782]]","[[-3.23115248e-02  1.12709019e-02  7.05703755e-04]
 [ 3.23114911e-02  1.12709574e-02  1.47929417e+00]
 [ 9.82913777e-01  2.98265906e-01 -1.97920580e-01]
 [-9.82913777e-01  2.98265908e-01  1.67792071e+00]]",508.655826192649
223,-11.627861022949219,"[[-0.00300136 -0.00016018  0.00012538]
 [ 0.00300132 -0.00016005 -0.0001257 ]
 [-0.00226482  0.00016012  0.00439849]
 [ 0.00226486  0.00016011 -0.00439817]]","[[-3.09252496e-02  1.19979909e-02  6.46485533e-04]
 [ 3.09252488e-02  1.19979845e-02  1.47935353e+00]
 [ 9.87222815e-01  2.90073945e-01 -1.95693103e-01]
 [-9.87222816e-01  2.90073947e-01  1.67569309e+00]]",509.655826192649
224,-11.627530097961426,"[[ 1.55130634e-04  7.86687451e-06 -6.39307518e-06]
 [-1.55185364e-04  8.02823706e-06  5.98464248e-06]
 [ 1.17659714e-04 -7.94252719e-06 -2.26321325e-04]
 [-1.17604985e-04 -7.95258438e-06  2.26729753e-04]]","[[-2.94932655e-02  1.27300986e-02  5.87980939e-04]
 [ 2.94932728e-02  1.27300911e-02  1.47941204e+00]
 [ 9.91624008e-01  2.81888514e-01 -1.92736125e-01]
 [-9.91624005e-01  2.81888516e-01  1.67273610e+00]]",510.655826192649
225,-11.62459945678711,"[[ 4.6717314e-04  1.7861837e-05  1.9870195e-05]
 [-4.6713045e-04  1.7776834e-05 -2.0147740e-05]
 [ 3.5260667e-04 -1.7822375e-05  6.7223213e-04]
 [-3.5264937e-04 -1.7816295e-05 -6.7195459e-04]]","[[ 3.16665229e-02  4.04973868e-02  6.77854704e-04]
 [-3.16665214e-02  4.04973865e-02  1.47932214e+00]
 [-1.00407102e+00 -1.65504983e-01 -1.92484568e-01]
 [ 1.00407102e+00 -1.65504983e-01  1.67248457e+00]]",157.655826192649
226,-11.623496055603027,"[[ 2.6105351e-03  9.5195515e-05  1.1344194e-04]
 [-2.6105130e-03  9.5154421e-05 -1.1358204e-04]
 [ 1.9668748e-03 -9.5176467e-05  3.7496882e-03]
 [-1.9668969e-03 -9.5173469e-05 -3.7495480e-03]]","[[ 3.21466402e-02  3.99582592e-02  6.98575071e-04]
 [-3.21466388e-02  3.99582590e-02  1.47930142e+00]
 [-1.00521739e+00 -1.56933417e-01 -1.93235653e-01]
 [ 1.00521739e+00 -1.56933417e-01  1.67323566e+00]]",158.655826192649
227,-11.621513366699219,"[[ 2.4126520e-04  8.3209952e-06  1.0768833e-05]
 [-2.4128590e-04  8.3573341e-06 -1.0639095e-05]
 [ 1.8165489e-04 -8.3378245e-06  3.4603552e-04]
 [-1.8163418e-04 -8.3405048e-06 -3.4616527e-04]]","[[ 3.27971487e-02  3.94198222e-02  7.27149729e-04]
 [-3.27971483e-02  3.94198232e-02  1.47927285e+00]
 [-1.00622828e+00 -1.48367922e-01 -1.93342065e-01]
 [ 1.00622828e+00 -1.48367922e-01  1.67334206e+00]]",159.655826192649
228,-11.621745109558105,"[[-1.2735510e-04 -4.1480043e-06 -5.8556116e-06]
 [ 1.2738771e-04 -4.2016195e-06  5.6547096e-06]
 [-9.5781266e-05  4.1728081e-06 -1.8237173e-04]
 [ 9.5748648e-05  4.1768158e-06  1.8257264e-04]]","[[ 3.34021455e-02  3.88785977e-02  7.54237080e-04]
 [-3.34021444e-02  3.88785976e-02  1.47924576e+00]
 [-1.00714292e+00 -1.39779215e-01 -1.93792140e-01]
 [ 1.00714292e+00 -1.39779214e-01  1.67379214e+00]]",160.655826192649
229,-11.621009826660156,"[[-9.7347045e-04 -3.0208388e-05 -4.4739249e-05]
 [ 9.7345182e-04 -3.0179781e-05  4.4852059e-05]
 [-7.3082733e-04  3.0195168e-05 -1.3929551e-03]
 [ 7.3084602e-04  3.0193001e-05  1.3928422e-03]]","[[ 3.40164991e-02  3.83348191e-02  7.82263439e-04]
 [-3.40165025e-02  3.83348251e-02  1.47921776e+00]
 [-1.00795024e+00 -1.31176459e-01 -1.94338686e-01]
 [ 1.00795024e+00 -1.31176459e-01  1.67433867e+00]]",161.655826192649
230,-11.620275497436523,"[[-6.2051043e-04 -1.8129071e-05 -2.9167251e-05]
 [ 6.2052975e-04 -1.8156783e-05  2.9051875e-05]
 [-4.6525788e-04  1.8141865e-05 -8.8688679e-04]
 [ 4.6523853e-04  1.8143986e-05  8.8700216e-04]]","[[ 3.46764156e-02  3.77909600e-02  8.12919187e-04]
 [-3.46764162e-02  3.77909622e-02  1.47918709e+00]
 [-1.00864384e+00 -1.22562721e-01 -1.94815505e-01]
 [ 1.00864385e+00 -1.22562721e-01  1.67481550e+00]]",162.655826192649
231,-11.61929988861084,"[[-3.0829522e-04 -8.5054489e-06 -1.4628404e-05]
 [ 3.0825942e-04 -8.4577878e-06  1.4838580e-05]
 [-2.3073706e-04  8.4834646e-06 -4.4030222e-04]
 [ 2.3077286e-04  8.4797721e-06  4.4009203e-04]]","[[ 3.53264842e-02  3.72418202e-02  8.43698580e-04]
 [-3.53264838e-02  3.72418210e-02  1.47915630e+00]
 [-1.00922698e+00 -1.13936288e-01 -1.95508481e-01]
 [ 1.00922698e+00 -1.13936288e-01  1.67550848e+00]]",163.655826192649
232,-11.619083404541016,"[[-9.9584914e-04 -4.9858649e-05  6.8313158e-05]
 [ 9.5580373e-04 -4.3840674e-07  1.6343292e-04]
 [-7.0928439e-04  2.7082742e-05 -1.5080881e-03]
 [ 7.4932980e-04  2.3214314e-05  1.2763420e-03]]","[[ 3.60234272e-02  3.66931171e-02  8.77185027e-04]
 [-3.60233745e-02  3.66930542e-02  1.47912252e+00]
 [-1.00969176e+00 -1.05299443e-01 -1.96147702e-01]
 [ 1.00969171e+00 -1.05299438e-01  1.67614800e+00]]",164.655826192649
233,-11.618793487548828,"[[-2.8110033e-05 -2.5115602e-07 -3.5925982e-06]
 [ 2.8874070e-05 -1.1209586e-06 -7.6282930e-07]
 [-2.1635802e-05  6.5163971e-07 -3.8439117e-05]
 [ 2.0871763e-05  7.2047487e-07  4.2794545e-05]]","[[ 3.67024848e-02  3.61404936e-02  9.10117225e-04]
 [-3.67022641e-02  3.61402453e-02  1.47908864e+00]
 [-1.01005214e+00 -9.66505534e-02 -1.97009650e-01]
 [ 1.01005193e+00 -9.66505334e-02  1.67701090e+00]]",165.655826192649
234,-11.619817733764648,"[[ 2.2559408e-04  5.1893117e-06  1.0613856e-05]
 [-2.2530323e-04  4.8848779e-06 -1.2250139e-05]
 [ 1.6775922e-04 -5.0492381e-06  3.2201232e-04]
 [-1.6805009e-04 -5.0249510e-06 -3.2037601e-04]]","[[ 3.74755980e-02  3.55862043e-02  9.49536155e-04]
 [-3.74755953e-02  3.55862025e-02  1.47905045e+00]
 [-1.01026656e+00 -8.79973633e-02 -1.97706991e-01]
 [ 1.01026656e+00 -8.79973628e-02  1.67770700e+00]]",166.655826192649
235,-11.619194984436035,"[[-4.5341192e-04 -9.3198996e-06 -2.3649771e-05]
 [ 4.5346675e-04 -9.3723620e-06  2.3345359e-05]
 [-3.3716974e-04  9.3440231e-06 -6.4555358e-04]
 [ 3.3711494e-04  9.3482386e-06  6.4585800e-04]]","[[ 3.82959675e-02  3.50280825e-02  9.91595954e-04]
 [-3.82959665e-02  3.50280829e-02  1.47900840e+00]
 [-1.01034417e+00 -7.93380071e-02 -1.98445618e-01]
 [ 1.01034417e+00 -7.93380069e-02  1.67844562e+00]]",167.655826192649
236,-11.617837905883789,"[[ 1.8610444e-03  3.5493693e-05  9.6960510e-05]
 [-1.8605582e-03  3.5070847e-05 -9.9626130e-05]
 [ 1.3800415e-03 -3.5299428e-05  2.6497825e-03]
 [-1.3805277e-03 -3.5265111e-05 -2.6471168e-03]]","[[ 3.90347056e-02  3.44671549e-02  1.03014133e-03]
 [-3.90346594e-02  3.44671207e-02  1.47896964e+00]
 [-1.01034236e+00 -7.06643916e-02 -1.99609012e-01]
 [ 1.01034233e+00 -7.06643896e-02  1.67960923e+00]]",168.655826192649
237,-11.617467880249023,"[[ 5.1079382e-04  8.8151601e-06  2.7559370e-05]
 [-5.1077729e-04  8.8021989e-06 -2.7648870e-05]
 [ 3.7817366e-04 -8.8092074e-06  7.2687154e-04]
 [-3.7819019e-04 -8.8081506e-06 -7.2678208e-04]]","[[ 3.99331682e-02  3.39024489e-02  1.07825902e-03]
 [-3.99331682e-02  3.39024499e-02  1.47892174e+00]
 [-1.01015208e+00 -6.19930382e-02 -2.00480582e-01]
 [ 1.01015208e+00 -6.19930378e-02  1.68048058e+00]]",169.655826192649
238,-11.616682052612305,"[[-9.5951887e-05 -1.5009585e-06 -5.2386122e-06]
 [ 9.5927717e-05 -1.4840364e-06  5.3678145e-06]
 [-7.0868402e-05  1.4931920e-06 -1.3656230e-04]
 [ 7.0892565e-05  1.4918029e-06  1.3643310e-04]]","[[ 4.08422384e-02  3.33352428e-02  1.12794584e-03]
 [-4.08422376e-02  3.33352430e-02  1.47887205e+00]
 [-1.00983455e+00 -5.33140391e-02 -2.01532183e-01]
 [ 1.00983455e+00 -5.33140387e-02  1.68153219e+00]]",170.655826192649
239,-11.617164611816406,"[[-2.2362010e-04 -3.0855981e-06 -1.2816289e-05]
 [ 2.2368462e-04 -3.1255065e-06  1.2475470e-05]
 [-1.6486661e-04  3.1039042e-06 -3.1801002e-04]
 [ 1.6480208e-04  3.1072007e-06  3.1835082e-04]]","[[ 4.17747765e-02  3.27626760e-02  1.18008979e-03]
 [-4.17747782e-02  3.27626782e-02  1.47881992e+00]
 [-1.00937879e+00 -4.46318712e-02 -2.02749324e-01]
 [ 1.00937879e+00 -4.46318712e-02  1.68274931e+00]]",171.655826192649
240,-11.616988182067871,"[[ 7.2364381e-04  9.1262200e-06  3.9027538e-05]
 [-7.2255987e-04  8.5425436e-06 -4.4684679e-05]
 [ 5.3102360e-04 -8.8586166e-06  1.0316267e-03]
 [-5.3210754e-04 -8.8101478e-06 -1.0259696e-03]]","[[ 4.27626636e-02  3.21862181e-02  1.23660425e-03]
 [-4.27626623e-02  3.21862190e-02  1.47876340e+00]
 [-1.00876696e+00 -3.59473287e-02 -2.04053971e-01]
 [ 1.00876696e+00 -3.59473286e-02  1.68405397e+00]]",172.655826192649
241,-11.615876197814941,"[[ 1.1431521e-03  1.2048378e-05  6.7867259e-05]
 [-1.1431433e-03  1.2044288e-05 -6.7913119e-05]
 [ 8.3819433e-04 -1.2046503e-05  1.6268995e-03]
 [-8.3820324e-04 -1.2046163e-05 -1.6268536e-03]]","[[ 4.38704248e-02  3.16031663e-02  1.30155836e-03]
 [-4.38704239e-02  3.16031664e-02  1.47869844e+00]
 [-1.00795166e+00 -2.72652493e-02 -2.05352180e-01]
 [ 1.00795166e+00 -2.72652489e-02  1.68535218e+00]]",173.655826192649
242,-11.616750717163086,"[[ 2.4130514e-03  2.1746835e-05  1.4255378e-04]
 [-2.4113518e-03  2.1091140e-05 -1.5127244e-04]
 [ 1.7625358e-03 -2.1446449e-05  3.4384569e-03]
 [-1.7642353e-03 -2.1391526e-05 -3.4297383e-03]]","[[ 4.49860592e-02  3.10153120e-02  1.36712959e-03]
 [-4.49853835e-02  3.10150781e-02  1.47862985e+00]
 [-1.00699326e+00 -1.85813757e-02 -2.06913057e-01]
 [ 1.00699274e+00 -1.85813582e-02  1.68691612e+00]]",174.655826192649
243,-11.616506576538086,"[[ 1.6351282e-03  1.1790809e-05  1.0239314e-04]
 [-1.6351321e-03  1.1792019e-05 -1.0237341e-04]
 [ 1.1916724e-03 -1.1791363e-05  2.3291383e-03]
 [-1.1916684e-03 -1.1791466e-05 -2.3291579e-03]]","[[ 4.62443579e-02  3.04193869e-02  1.44636438e-03]
 [-4.62443538e-02  3.04193867e-02  1.47855362e+00]
 [-1.00580109e+00 -9.90246270e-03 -2.08495242e-01]
 [ 1.00580108e+00 -9.90246242e-03  1.68849526e+00]]",175.655826192649
244,-11.614395141601562,"[[ 1.0281426e-03  5.7039533e-06  6.6257526e-05]
 [-1.0281263e-03  5.7001212e-06 -6.6338827e-05]
 [ 7.4679387e-04 -5.7021980e-06  1.4656539e-03]
 [-7.4681017e-04 -5.7018765e-06 -1.4655726e-03]]","[[ 4.76192241e-02  2.98151279e-02  1.53374155e-03]
 [-4.76192218e-02  2.98151279e-02  1.47846625e+00]
 [-1.00437708e+00 -1.22857771e-03 -2.10223231e-01]
 [ 1.00437708e+00 -1.22857734e-03  1.69022324e+00]]",176.655826192649
245,-11.614336967468262,"[[ 2.0315489e-03  7.8993035e-06  1.3502441e-04]
 [-2.0316066e-03  7.9086858e-06 -1.3474069e-04]
 [ 1.4700489e-03 -7.9035990e-06  2.8982679e-03]
 [-1.4699914e-03 -7.9043912e-06 -2.8985518e-03]]","[[ 4.90228968e-02  2.92057257e-02  1.62559671e-03]
 [-4.90228955e-02  2.92057259e-02  1.47837440e+00]
 [-1.00278201e+00  7.44360308e-03 -2.12229021e-01]
 [ 1.00278201e+00  7.44360350e-03  1.69222903e+00]]",177.655826192649
246,-11.61423110961914,"[[-1.3073614e-04 -2.9106212e-07 -8.9869072e-06]
 [ 1.3073932e-04 -2.9135418e-07  8.9715149e-06]
 [-9.4228664e-05  2.9119582e-07 -1.8673319e-04]
 [ 9.4225485e-05  2.9122049e-07  1.8674858e-04]]","[[ 0.05070458  0.02858139  0.00173913]
 [-0.05070455  0.02858139  1.47826078]
 [-1.00081042  0.01610178 -0.21427341]
 [ 1.0008104   0.01610178  1.69427351]]",178.655826192649
247,-11.614901542663574,"[[ 1.2411985e-03  7.0914052e-07  8.8066736e-05]
 [-1.2411447e-03  7.0788201e-07 -8.8325687e-05]
 [ 8.9029490e-04 -7.0856402e-07  1.7752143e-03]
 [-8.9034881e-04 -7.0845851e-07 -1.7749553e-03]]","[[ 0.05245128  0.02794492  0.00186122]
 [-0.05245128  0.02794492  1.47813879]
 [-0.99859677  0.0247495  -0.2167451 ]
 [ 0.99859677  0.0247495   1.69674509]]",179.655826192649
248,-11.614229202270508,"[[-1.8516846e-04  2.0017630e-07 -1.3796512e-05]
 [ 1.8521756e-04  2.0233506e-07  1.3563537e-05]
 [-1.3219260e-04 -2.0116475e-07 -2.6517545e-04]
 [ 1.3214350e-04 -2.0134661e-07  2.6540842e-04]]","[[ 0.05451454  0.02729197  0.00201073]
 [-0.05451454  0.02729197  1.47798927]
 [-0.99593927  0.03338096 -0.2193728 ]
 [ 0.99593927  0.03338096  1.6993728 ]]",180.655826192649
249,-11.614388465881348,"[[ 1.86223013e-04 -5.10094821e-07  1.43776415e-05]
 [-1.86249788e-04 -5.13027089e-07 -1.42523695e-05]
 [ 1.32132889e-04  5.11437463e-07  2.67200667e-04]
 [-1.32106114e-04  5.11684448e-07 -2.67325930e-04]]","[[ 0.05671259  0.02662715  0.0021764 ]
 [-0.05671259  0.02662715  1.47782362]
 [-0.99295622  0.04199989 -0.22245669]
 [ 0.99295622  0.04199989  1.70245667]]",181.655826192649
250,-11.614389419555664,"[[ 1.4014393e-03 -6.1859218e-06  1.1271010e-04]
 [-1.4014231e-03 -6.1831274e-06 -1.1278447e-04]
 [ 9.8697946e-04  6.1846426e-06  2.0156142e-03]
 [-9.8699564e-04  6.1844066e-06 -2.0155399e-03]]","[[ 0.0593424   0.02592589  0.00238325]
 [-0.0593424   0.02592589  1.47761676]
 [-0.98930143  0.05058068 -0.22617573]
 [ 0.98930144  0.05058068  1.70617573]]",182.655826192649
