,E,F,R,phi,fn
111,-11.594121932983398,"[[-3.5566851e-04 -2.1800348e-04  7.8300579e-04]
 [ 5.8955443e-04  2.5591895e-04  7.4299547e-04]
 [-4.7657898e-04 -1.8693210e-06 -7.9680642e-05]
 [ 2.4269307e-04 -3.6046153e-05 -1.4463206e-03]]","[[-0.03095134  0.04038911  0.0020159 ]
 [ 0.03137143  0.0409246   1.48070301]
 [ 1.00351524 -0.16813139 -0.19521248]
 [-1.0039901  -0.16811315  1.6726162 ]]",202.655826192649,hper_a.xyz
112,-11.379034042358398,"[[ 1.4854125e-04  4.7121831e-04  4.0357164e-04]
 [-2.7634512e-04 -2.3652494e-04  3.8636161e-04]
 [ 3.0550797e-04  1.6289930e-05 -1.3990247e-03]
 [-1.7770410e-04 -2.5098328e-04  6.0909142e-04]]","[[ 3.14781058e-02 -3.14443460e-02 -2.16845285e-04]
 [-3.11280884e-02 -2.98159527e-02  1.47845750e+00]
 [ 3.87512030e-01  9.57477111e-01 -2.18792100e-01]
 [-3.87736661e-01  9.58120810e-01  1.70052106e+00]]",398.655826192649,hper_a.xyz
113,-11.38433837890625,"[[ 0.00055051 -0.00105465 -0.00135377]
 [-0.00010874  0.00141165 -0.00138333]
 [ 0.0001446  -0.00063449 -0.00013599]
 [-0.00058636  0.00027748  0.0028731 ]]","[[ 3.07652944e-02 -3.11519875e-02 -9.15351687e-05]
 [-3.04648038e-02 -2.97962369e-02  1.47864070e+00]
 [ 3.95255361e-01  9.54670275e-01 -2.18729152e-01]
 [-3.95433080e-01  9.55207483e-01  1.70015092e+00]]",399.655826192649,hper_a.xyz
114,-11.386697769165039,"[[ 0.00042639 -0.00284325 -0.00311167]
 [ 0.00058563  0.00276152 -0.00310966]
 [-0.000602   -0.00098407  0.00348536]
 [-0.00041002  0.00106581  0.00273597]]","[[ 3.00651800e-02 -3.08976510e-02 -1.61453156e-05]
 [-2.97972986e-02 -2.97262199e-02  1.47877225e+00]
 [ 4.02964311e-01  9.51739154e-01 -2.18813062e-01]
 [-4.03109829e-01  9.52202627e-01  1.70002875e+00]]",400.655826192649,hper_a.xyz
115,-11.3916597366333,"[[ 0.00057448 -0.00013497 -0.00041466]
 [-0.00043372  0.00065351 -0.00045519]
 [ 0.00048299 -0.00040033 -0.00176625]
 [-0.00062375 -0.00011821  0.0026361 ]]","[[ 2.93589988e-02 -3.08151681e-02 -1.19419559e-04]
 [-2.90656019e-02 -2.95083179e-02  1.47872637e+00]
 [ 4.10591831e-01  9.48768052e-01 -2.18245960e-01]
 [-4.10762230e-01  9.49275829e-01  1.69961146e+00]]",401.655826192649,hper_a.xyz
116,-11.395246505737305,"[[ 0.00026003 -0.0018707  -0.00203301]
 [ 0.00040676  0.00179798 -0.00203005]
 [-0.00041817 -0.00061592  0.00235577]
 [-0.00024862  0.00068864  0.00170729]]","[[ 2.86869358e-02 -3.05209406e-02 -2.46486349e-05]
 [-2.84319623e-02 -2.94300361e-02  1.47887232e+00]
 [ 4.18267600e-01  9.45604237e-01 -2.18902444e-01]
 [-4.18399218e-01  9.46027310e-01  1.70002714e+00]]",402.655826192649,hper_a.xyz
117,-11.402074813842773,"[[ 5.4378379e-05  5.6955987e-04  5.5692915e-04]
 [-2.3673594e-04 -4.2675188e-04  5.4679619e-04]
 [ 2.5006325e-04  1.0390061e-04 -1.1626420e-03]
 [-6.7705703e-05 -2.4670863e-04  5.8916652e-05]]","[[ 2.79789823e-02 -3.04286179e-02 -1.26216235e-04]
 [-2.76996263e-02 -2.92013783e-02  1.47882557e+00]
 [ 4.25842023e-01  9.42503828e-01 -2.18319716e-01]
 [-4.25998775e-01  9.42971402e-01  1.69959427e+00]]",403.655826192649,hper_a.xyz
118,-11.405096054077148,"[[-1.8478274e-04 -5.9156289e-04 -5.2048784e-04]
 [ 3.5415351e-04  3.3160602e-04 -5.0133653e-04]
 [-3.7482721e-04 -2.9858264e-05  1.6134315e-03]
 [ 2.0545645e-04  2.8981510e-04 -5.9160712e-04]]","[[ 2.73049427e-02 -3.01501673e-02 -5.45745163e-05]
 [-2.70559619e-02 -2.90970410e-02  1.47894637e+00]
 [ 4.33443488e-01  9.39178902e-01 -2.19037637e-01]
 [-4.33568342e-01  9.39578042e-01  1.70011873e+00]]",404.655826192649,hper_a.xyz
119,-11.411133766174316,"[[ 0.00019144 -0.00173812 -0.00186274]
 [ 0.0004256   0.00162868 -0.00185658]
 [-0.00043714 -0.00051971  0.00233581]
 [-0.00017991  0.00062914  0.00138351]]","[[ 2.65558226e-02 -2.99503850e-02 -3.78306267e-05]
 [-2.63209287e-02 -2.89756222e-02  1.47901697e+00]
 [ 4.40968884e-01  9.36028807e-01 -2.18319644e-01]
 [-4.41078918e-01  9.36397866e-01  1.69931400e+00]]",405.655826192649,hper_a.xyz
120,-11.416337013244629,"[[ 0.00025666 -0.00155665 -0.00170461]
 [ 0.0003099   0.00153271 -0.00170451]
 [-0.00031462 -0.00050701  0.00181548]
 [-0.00025194  0.00053095  0.00159364]]","[[ 2.58415192e-02 -2.97020802e-02  1.06033573e-05]
 [-2.56303791e-02 -2.88598536e-02  1.47911504e+00]
 [ 4.48484984e-01  9.32682251e-01 -2.18369448e-01]
 [-4.48570204e-01  9.33001850e-01  1.69921709e+00]]",406.655826192649,hper_a.xyz
121,-11.420711517333984,"[[ 0.000728   -0.00312318 -0.00350872]
 [ 0.00044165  0.00325321 -0.00352056]
 [-0.00043875 -0.00111942  0.002975  ]
 [-0.0007309   0.00098939  0.00405428]]","[[ 2.51051824e-02 -2.93440558e-02  1.76853057e-04]
 [-2.49575098e-02 -2.88464965e-02  1.47932981e+00]
 [ 4.55987438e-01  9.29300905e-01 -2.18549614e-01]
 [-4.56009093e-01  9.29502733e-01  1.69901648e+00]]",407.655826192649,hper_a.xyz
122,-11.427094459533691,"[[-1.2340015e-04 -6.3207827e-04 -5.9548282e-04]
 [ 3.1976096e-04  4.3570792e-04 -5.8150699e-04]
 [-3.2963182e-04 -7.5733384e-05  1.4214360e-03]
 [ 1.3327101e-04  2.7210373e-04 -2.4444610e-04]]","[[ 2.44433688e-02 -2.93216513e-02 -3.56048644e-05]
 [-2.42322954e-02 -2.84805126e-02  1.47916349e+00]
 [ 4.63396296e-01  9.25695713e-01 -2.18583331e-01]
 [-4.63480254e-01  9.26006510e-01  1.69942856e+00]]",408.655826192649,hper_a.xyz
123,-11.431194305419922,"[[ 9.3918236e-04 -2.2881529e-03 -2.7321102e-03]
 [-2.3399843e-05  2.7063063e-03 -2.7643570e-03]
 [ 3.5893492e-05 -1.0091793e-03  9.8604546e-04]
 [-9.5167605e-04  5.9102610e-04  4.5104218e-03]]","[[ 2.36723983e-02 -2.89452499e-02  1.54573198e-04]
 [-2.35329837e-02 -2.84923528e-02  1.47940149e+00]
 [ 4.70826102e-01  9.22256372e-01 -2.18408885e-01]
 [-4.70838005e-01  9.22439828e-01  1.69882609e+00]]",409.655826192649,hper_a.xyz
124,-11.435402870178223,"[[ 0.00091514 -0.00178622 -0.00220229]
 [-0.0001752   0.00224998 -0.00223703]
 [ 0.00018663 -0.00086859  0.00026011]
 [-0.00092657  0.00040483  0.00417921]]","[[ 2.29337493e-02 -2.87187048e-02  1.73474810e-04]
 [-2.28081101e-02 -2.83425788e-02  1.47946639e+00]
 [ 4.78194081e-01  9.18675820e-01 -2.18189961e-01]
 [-4.78190632e-01  9.18833224e-01  1.69852279e+00]]",410.655826192649,hper_a.xyz
125,-11.439498901367188,"[[ 0.00037888 -0.00266891 -0.00289023]
 [ 0.000584    0.00258344 -0.00288475]
 [-0.00058684 -0.00077296  0.00325188]
 [-0.00037604  0.00085843  0.0025231 ]]","[[ 2.21871728e-02 -2.84309109e-02  2.54783109e-04]
 [-2.20953713e-02 -2.82446299e-02  1.47959214e+00]
 [ 4.85538999e-01  9.15030023e-01 -2.18119889e-01]
 [-4.85499128e-01  9.15126499e-01  1.69824442e+00]]",411.655826192649,hper_a.xyz
126,-11.442817687988281,"[[ 0.00032095 -0.0017902  -0.001964  ]
 [ 0.00033281  0.00178534 -0.00196409]
 [-0.00033357 -0.00054291  0.00198597]
 [-0.00032019  0.00054777  0.00194212]]","[[ 2.14776720e-02 -2.82212384e-02  2.38643701e-04]
 [-2.13877468e-02 -2.80435292e-02  1.47961774e+00]
 [ 4.92837022e-01  9.11225068e-01 -2.18306423e-01]
 [-4.92794984e-01  9.11318603e-01  1.69842119e+00]]",412.655826192649,hper_a.xyz
127,-11.448936462402344,"[[ 4.4382378e-04 -9.4469037e-04 -1.1416858e-03]
 [-6.1670224e-05  1.1472607e-03 -1.1559917e-03]
 [ 6.2239902e-05 -4.1555322e-04  2.8945258e-04]
 [-4.4439346e-04  2.1298289e-04  2.0082248e-03]]","[[ 2.07108973e-02 -2.80067326e-02  2.43377755e-04]
 [-2.06291943e-02 -2.78788860e-02  1.47966589e+00]
 [ 5.00087799e-01  9.07485830e-01 -2.17821742e-01]
 [-5.00034557e-01  9.07563827e-01  1.69788224e+00]]",413.655826192649,hper_a.xyz
128,-11.454712867736816,"[[ 8.4161619e-04 -6.9964444e-04 -1.0374108e-03]
 [-4.9078395e-04  1.2221187e-03 -1.0733334e-03]
 [ 4.8852339e-04 -5.4577086e-04 -1.1696545e-03]
 [-8.3935563e-04  2.3296559e-05  3.2803987e-03]]","[[ 1.99257485e-02 -2.77926599e-02  2.50783356e-04]
 [-1.98538567e-02 -2.77177624e-02  1.47971608e+00]
 [ 5.07297644e-01  9.03707319e-01 -2.17182821e-01]
 [-5.07232929e-01  9.03770191e-01  1.69718511e+00]]",414.655826192649,hper_a.xyz
129,-11.459898948669434,"[[ 5.8526703e-04 -1.2119552e-03 -1.4658796e-03]
 [-9.6446907e-05  1.4744678e-03 -1.4834612e-03]
 [ 9.3405048e-05 -5.2177790e-04  3.5562288e-04]
 [-5.8222516e-04  2.5926530e-04  2.5937180e-03]]","[[ 1.91858362e-02 -2.75246993e-02  2.93817363e-04]
 [-1.91334163e-02 -2.75658961e-02  1.47979766e+00]
 [ 5.14489400e-01  8.99743183e-01 -2.17305817e-01]
 [-5.14401660e-01  8.99771501e-01  1.69718135e+00]]",415.655826192649,hper_a.xyz
130,-11.462839126586914,"[[ 6.3727971e-04  4.5997096e-04  2.4131316e-04]
 [-7.1131543e-04  5.0582377e-05  2.0771172e-04]
 [ 7.0031005e-04 -1.9700261e-04 -2.3989070e-03]
 [-6.2627438e-04 -3.1355073e-04  1.9498821e-03]]","[[ 1.84565260e-02 -2.73216159e-02  2.64166336e-04]
 [-1.84014160e-02 -2.73417701e-02  1.47980514e+00]
 [ 5.21628971e-01  8.95685227e-01 -2.17397970e-01]
 [-5.21544800e-01  8.95721349e-01  1.69729574e+00]]",416.655826192649,hper_a.xyz
131,-11.46682071685791,"[[ 2.3369130e-04 -1.0869193e-04 -1.9629189e-04]
 [-1.6746031e-04  2.5769355e-04 -2.0583699e-04]
 [ 1.6304762e-04 -1.2589655e-04 -4.3489554e-04]
 [-2.2927861e-04 -2.3105080e-05  8.3702442e-04]]","[[ 1.76852313e-02 -2.70538729e-02  3.10867169e-04]
 [-1.76501349e-02 -2.71961441e-02  1.47988898e+00]
 [ 5.28735875e-01  8.91640883e-01 -2.17239429e-01]
 [-5.28627146e-01  8.91642520e-01  1.69700404e+00]]",417.655826192649,hper_a.xyz
132,-11.471672058105469,"[[ 4.5088711e-04  5.6356122e-04  4.2305884e-04]
 [-5.8548019e-04 -1.8635843e-04  3.9933046e-04]
 [ 5.7048025e-04 -8.5424130e-05 -2.0255942e-03]
 [-4.3588717e-04 -2.9177865e-04  1.2032049e-03]]","[[ 1.68859335e-02 -2.68333763e-02  3.14420128e-04]
 [-1.68575082e-02 -2.70177678e-02  1.47992969e+00]
 [ 5.35786981e-01  8.87578554e-01 -2.16695884e-01]
 [-5.35668353e-01  8.87569916e-01  1.69641438e+00]]",418.655826192649,hper_a.xyz
133,-11.47651481628418,"[[-7.3025012e-06  1.1619176e-03  1.2046724e-03]
 [-3.8384489e-04 -1.0269735e-03  1.1960423e-03]
 [ 3.7629125e-04  2.2795550e-04 -1.7756968e-03]
 [ 1.4856149e-05 -3.6289962e-04 -6.2501791e-04]]","[[ 1.61452886e-02 -2.65606528e-02  3.50082967e-04]
 [-1.61328788e-02 -2.68418538e-02  1.47999803e+00]
 [ 5.42817300e-01  8.83318074e-01 -2.16993521e-01]
 [-5.42680088e-01  8.83284488e-01  1.69660603e+00]]",419.655826192649,hper_a.xyz
134,-11.483211517333984,"[[-0.00016553  0.001606    0.00172077]
 [-0.00039149 -0.00152643  0.00171533]
 [ 0.00038506  0.0003753  -0.00205558]
 [ 0.00017196 -0.00045487 -0.00138053]]","[[ 1.53552806e-02 -2.63092416e-02  3.72342799e-04]
 [-1.53541999e-02 -2.66640122e-02  1.48005366e+00]
 [ 5.49789912e-01  8.79080534e-01 -2.16767995e-01]
 [-5.49637369e-01  8.79029044e-01  1.69630012e+00]]",420.655826192649,hper_a.xyz
135,-11.484749794006348,"[[ 3.9948948e-04  9.2280837e-04  8.2197407e-04]
 [-6.6052401e-04 -5.5698905e-04  8.0072117e-04]
 [ 6.3513557e-04  9.2264399e-06 -2.3830198e-03]
 [-3.7410104e-04 -3.7504573e-04  7.6032453e-04]]","[[ 1.45646211e-02 -2.60772444e-02  3.71588044e-04]
 [-1.45683307e-02 -2.64603222e-02  1.48008478e+00]
 [ 5.56714421e-01  8.74766089e-01 -2.16551971e-01]
 [-5.56555723e-01  8.74710369e-01  1.69605236e+00]]",421.655826192649,hper_a.xyz
136,-11.49161434173584,"[[-0.00048764  0.00218388  0.00243174]
 [-0.00029105 -0.00225038  0.00243398]
 [ 0.00029263  0.00059825 -0.00213963]
 [ 0.00048606 -0.00053175 -0.00272609]]","[[ 1.37826683e-02 -2.58050144e-02  4.06592356e-04]
 [-1.38013707e-02 -2.62806454e-02  1.48014944e+00]
 [ 5.63604775e-01  8.70358849e-01 -2.16588632e-01]
 [-5.63428487e-01  8.70282237e-01  1.69598729e+00]]",422.655826192649,hper_a.xyz
137,-11.493718147277832,"[[-6.8519200e-04  1.9462953e-03  2.2510136e-03]
 [-3.2061434e-05 -2.1636724e-03  2.2609793e-03]
 [ 4.7084402e-05  6.2238169e-04 -1.3100038e-03]
 [ 6.7016901e-04 -4.0500451e-04 -3.2019890e-03]]","[[ 1.29745773e-02 -2.55521038e-02  4.25443944e-04]
 [-1.30016673e-02 -2.60919885e-02  1.48019737e+00]
 [ 5.70442178e-01  8.65924183e-01 -2.16371356e-01]
 [-5.70252124e-01  8.65833780e-01  1.69569980e+00]]",423.655826192649,hper_a.xyz
138,-11.500351905822754,"[[-9.8928623e-04  2.3576927e-03  2.7791581e-03]
 [ 1.0951116e-04 -2.7167283e-03  2.7950001e-03]
 [-8.0547652e-05  8.0168725e-04 -1.2207176e-03]
 [ 9.6032268e-04 -4.4265162e-04 -4.3534408e-03]]","[[ 1.21458121e-02 -2.52776781e-02  4.70702356e-04]
 [-1.21900748e-02 -2.59274764e-02  1.48027047e+00]
 [ 5.77234638e-01  8.61444326e-01 -2.16092576e-01]
 [-5.77023550e-01  8.61330334e-01  1.69529993e+00]]",424.655826192649,hper_a.xyz
139,-11.503567695617676,"[[-0.00059089  0.00327605  0.00361012]
 [-0.00053758 -0.0032931   0.00360791]
 [ 0.00053192  0.00079718 -0.00352233]
 [ 0.00059655 -0.00078013 -0.00369571]]","[[ 1.13265015e-02 -2.50372574e-02  4.74751969e-04]
 [-1.13745198e-02 -2.57199073e-02  1.48030048e+00]
 [ 5.83975098e-01  8.56871956e-01 -2.15882990e-01]
 [-5.83756840e-01  8.56754178e-01  1.69505363e+00]]",425.655826192649,hper_a.xyz
140,-11.507515907287598,"[[-0.00042287  0.00275655  0.00301776]
 [-0.00051185 -0.00272855  0.00301358]
 [ 0.00050138  0.0006316  -0.00312644]
 [ 0.00043333 -0.00065961 -0.00290491]]","[[ 1.04708204e-02 -2.47650937e-02  5.20424082e-04]
 [-1.05373706e-02 -2.55522583e-02  1.48037110e+00]
 [ 5.90666765e-01  8.52274324e-01 -2.15524632e-01]
 [-5.90430610e-01  8.52137958e-01  1.69457816e+00]]",426.655826192649,hper_a.xyz
141,-11.512615203857422,"[[-1.2236783e-05  2.3397077e-03  2.4564264e-03]
 [-7.3892769e-04 -2.1149665e-03  2.4441499e-03]
 [ 7.0361764e-04  4.0060416e-04 -3.4250466e-03]
 [ 4.7546848e-05 -6.2534527e-04 -1.4755297e-03]]","[[ 9.62898448e-03 -2.44699758e-02  5.81508085e-04]
 [-9.71405566e-03 -2.53929436e-02  1.48045481e+00]
 [ 5.97318045e-01  8.47581542e-01 -2.15401511e-01]
 [-5.97056272e-01  8.47417374e-01  1.69430573e+00]]",427.655826192649,hper_a.xyz
142,-11.517054557800293,"[[-0.00026955  0.00296661  0.00319936]
 [-0.00070002 -0.00283606  0.0031903 ]
 [ 0.00067236  0.00058904 -0.00375518]
 [ 0.00029721 -0.00071959 -0.00263447]]","[[ 8.77723590e-03 -2.42047311e-02  6.11682829e-04]
 [-8.87104547e-03 -2.52052369e-02  1.48050612e+00]
 [ 6.03911879e-01  8.42825291e-01 -2.15199908e-01]
 [-6.03634875e-01  8.42648136e-01  1.69401831e+00]]",428.655826192649,hper_a.xyz
143,-11.521556854248047,"[[-1.0179072e-03  2.4906043e-03  2.9319255e-03]
 [ 1.3538542e-04 -2.8353743e-03  2.9405949e-03]
 [-9.3844072e-05  7.6045212e-04 -1.4001410e-03]
 [ 9.7636582e-04 -4.1568209e-04 -4.4723791e-03]]","[[ 7.92775588e-03 -2.39496449e-02  6.26783247e-04]
 [-8.02710871e-03 -2.49955418e-02  1.48054041e+00]
 [ 6.10450868e-01  8.37985448e-01 -2.15092342e-01]
 [-6.10166241e-01  8.37804920e-01  1.69385890e+00]]",429.655826192649,hper_a.xyz
144,-11.52432918548584,"[[-0.00060026  0.00257683  0.00289902]
 [-0.00025933 -0.0026773   0.00289862]
 [ 0.00026597  0.00061709 -0.00244079]
 [ 0.00059362 -0.00051662 -0.00335685]]","[[ 7.06900272e-03 -2.37238279e-02  6.11957711e-04]
 [-7.16290178e-03 -2.47615248e-02  1.48054316e+00]
 [ 6.16932988e-01  8.33083065e-01 -2.14907924e-01]
 [-6.16648175e-01  8.32909912e-01  1.69368245e+00]]",430.655826192649,hper_a.xyz
145,-11.526970863342285,"[[-0.00046605  0.00247197  0.00275246]
 [-0.00033852 -0.00250934  0.00274954]
 [ 0.00033469  0.00054359 -0.00257175]
 [ 0.00046988 -0.00050622 -0.00293025]]","[[ 6.19726105e-03 -2.34146193e-02  6.86969895e-04]
 [-6.31266140e-03 -2.46033365e-02  1.48063362e+00]
 [ 6.23375375e-01  8.28119371e-01 -2.14909842e-01]
 [-6.23065897e-01  8.27920922e-01  1.69351570e+00]]",431.655826192649,hper_a.xyz
146,-11.532238960266113,"[[ 1.6651435e-04  8.7913801e-04  8.8334468e-04]
 [-4.1968914e-04 -7.1378628e-04  8.7733957e-04]
 [ 3.8505081e-04  8.1369930e-05 -1.6163103e-03]
 [-1.3187602e-04 -2.4672167e-04 -1.4437386e-04]]","[[ 5.21716632e-03 -2.29602191e-02  9.44277592e-04]
 [-5.40381320e-03 -2.46309091e-02  1.48090522e+00]
 [ 6.29770745e-01  8.23215163e-01 -2.14511045e-01]
 [-6.29380809e-01  8.22922309e-01  1.69258233e+00]]",432.655826192649,hper_a.xyz
147,-11.536227226257324,"[[-3.3318670e-04 -9.6415135e-04 -9.2774827e-04]
 [ 5.9367373e-04  7.0677092e-04 -9.1993349e-04]
 [-5.3818000e-04 -3.8703591e-05  2.0749492e-03]
 [ 2.7769298e-04  2.9608401e-04 -2.2726739e-04]]","[[ 4.34110835e-03 -2.25637458e-02  1.10888615e-03]
 [-4.57185386e-03 -2.45414632e-02  1.48108073e+00]
 [ 6.36117885e-01  8.18101230e-01 -2.14857431e-01]
 [-6.35681929e-01  8.17756981e-01  1.69258569e+00]]",433.655826192649,hper_a.xyz
148,-11.538365364074707,"[[ 8.80189938e-04 -7.47832644e-04 -1.05138717e-03]
 [-5.81789645e-04  1.14747125e-03 -1.05567137e-03]
 [ 5.06593962e-04 -3.87435372e-04 -7.62466108e-04]
 [-8.04994314e-04 -1.22032625e-05  2.86952453e-03]]","[[ 3.39515950e-03 -2.22915906e-02  1.15895095e-03]
 [-3.63532153e-03 -2.43692635e-02  1.48114079e+00]
 [ 6.42371273e-01  8.12988884e-01 -2.14519035e-01]
 [-6.41919996e-01  8.12634954e-01  1.69213264e+00]]",434.655826192649,hper_a.xyz
149,-11.542211532592773,"[[ 4.0831088e-04 -2.4832139e-04 -3.8203719e-04]
 [-3.0133940e-04  4.3891938e-04 -3.8359579e-04]
 [ 2.6230246e-04 -1.6177021e-04 -4.8647600e-04]
 [-3.6927391e-04 -2.8827773e-05  1.2521090e-03]]","[[ 2.48842904e-03 -2.20914803e-02  1.11650809e-03]
 [-2.70956762e-03 -2.41025153e-02  1.48110601e+00]
 [ 6.48562327e-01  8.07753393e-01 -2.14399039e-01]
 [-6.48121114e-01  8.07422115e-01  1.69208391e+00]]",435.655826192649,hper_a.xyz
150,-11.54497241973877,"[[ 7.9104684e-05  9.5773867e-04  1.0046014e-03]
 [-3.4928657e-04 -8.4555149e-04  1.0011481e-03]
 [ 3.1688280e-04  1.1236106e-04 -1.5097659e-03]
 [-4.6700912e-05 -2.2454820e-04 -4.9598364e-04]]","[[ 1.54644763e-03 -2.18445811e-02  1.13346792e-03]
 [-1.76589388e-03 -2.38918264e-02  1.48112835e+00]
 [ 6.54695631e-01  8.02477045e-01 -2.14252109e-01]
 [-6.54249792e-01  8.02149386e-01  1.69189273e+00]]",436.655826192649,hper_a.xyz
151,-11.548635482788086,"[[-3.83068800e-05  2.80790310e-03  3.03041912e-03]
 [-7.63051386e-04 -2.62245187e-03  3.02255061e-03]
 [ 6.98846241e-04  4.02192352e-04 -3.86250648e-03]
 [ 1.02511985e-04 -5.87643415e-04 -2.19046324e-03]]","[[ 6.03894924e-04 -2.16625966e-02  1.08270292e-03]
 [-8.05405078e-04 -2.36190213e-02  1.48108074e+00]
 [ 6.60758691e-01  7.97117492e-01 -2.14081786e-01]
 [-6.60329856e-01  7.96818934e-01  1.69181756e+00]]",437.655826192649,hper_a.xyz
152,-11.553114891052246,"[[ 0.00032505  0.00204969  0.00212127]
 [-0.00087307 -0.00174659  0.00211644]
 [ 0.00078133  0.0001849  -0.00350913]
 [-0.00023332 -0.00048799 -0.00072858]]","[[-3.58309656e-04 -2.13834492e-02  1.13162821e-03]
 [ 1.52394113e-04 -2.34299220e-02  1.48113013e+00]
 [ 6.66769834e-01  7.91706968e-01 -2.14100710e-01]
 [-6.66328329e-01  7.91402031e-01  1.69173231e+00]]",438.655826192649,hper_a.xyz
153,-11.556944847106934,"[[ 1.7932187e-04  2.7274445e-03  2.9031124e-03]
 [-9.1478106e-04 -2.4566234e-03  2.8975678e-03]
 [ 8.2174799e-04  3.1238192e-04 -4.1454672e-03]
 [-8.6288834e-05 -5.8320293e-04 -1.6552128e-03]]","[[-1.34601064e-03 -2.11269091e-02  1.16665154e-03]
 [ 1.13911378e-03 -2.32342898e-02  1.48116306e+00]
 [ 6.72711183e-01  7.86238985e-01 -2.14026653e-01]
 [-6.72262568e-01  7.85934255e-01  1.69158499e+00]]",439.655826192649,hper_a.xyz
154,-11.561074256896973,"[[-0.00024185  0.00207184  0.00231582]
 [-0.00033331 -0.0020515   0.00231045]
 [ 0.00031204  0.00033694 -0.00239728]
 [ 0.00026312 -0.00035727 -0.00222899]]","[[-2.33704246e-03 -2.09376974e-02  1.12496048e-03]
 [ 2.14877123e-03 -2.29659895e-02  1.48111677e+00]
 [ 6.78573978e-01  7.80692107e-01 -2.13934997e-01]
 [-6.78138914e-01  7.80412080e-01  1.69157648e+00]]",440.655826192649,hper_a.xyz
155,-11.562516212463379,"[[ 1.3269333e-03 -9.7250403e-04 -1.4182748e-03]
 [-9.7747298e-04  1.5295575e-03 -1.4036776e-03]
 [ 8.2384847e-04 -4.8541863e-04 -1.2257288e-03]
 [-1.1733087e-03 -7.1634859e-05  4.0476811e-03]]","[[-3.41246944e-03 -2.04389391e-02  1.43933447e-03]
 [ 3.15892947e-03 -2.30210258e-02  1.48142249e+00]
 [ 6.84401239e-01  7.75156308e-01 -2.14063449e-01]
 [-6.83889919e-01  7.74794373e-01  1.69107796e+00]]",441.655826192649,hper_a.xyz
156,-11.566488265991211,"[[ 1.2807142e-03  3.2341148e-04  1.1955139e-05]
 [-1.2779355e-03  2.8164231e-04  2.6927635e-05]
 [ 1.0888975e-03 -3.0112892e-04 -2.8969392e-03]
 [-1.0916762e-03 -3.0392487e-04  2.8580562e-03]]","[[-4.47425696e-03 -2.02109173e-02  1.45732264e-03]
 [ 4.22862331e-03 -2.28143855e-02  1.48142944e+00]
 [ 6.90120019e-01  7.69511471e-01 -2.13898863e-01]
 [-6.89608178e-01  7.69158536e-01  1.69088190e+00]]",442.655826192649,hper_a.xyz
157,-11.56666374206543,"[[ 9.5640850e-04  1.4962184e-03  1.3906579e-03]
 [-1.2722095e-03 -9.8014344e-04  1.4026592e-03]
 [ 1.0915280e-03 -6.7860798e-05 -3.8607272e-03]
 [-7.7572704e-04 -4.4821415e-04  1.0674101e-03]]","[[-5.50967208e-03 -2.00166426e-02  1.43025234e-03]
 [ 5.27909355e-03 -2.25536953e-02  1.48138875e+00]
 [ 6.95771523e-01  7.63762352e-01 -2.13967329e-01]
 [-6.95276650e-01  7.63435637e-01  1.69101548e+00]]",443.655826192649,hper_a.xyz
158,-11.570904731750488,"[[ 1.4479205e-05 -8.1611064e-04 -9.0399745e-04]
 [ 1.8682667e-04  7.7811681e-04 -9.0240396e-04]
 [-1.6506208e-04 -1.0026131e-04  1.0816468e-03]
 [-3.6243782e-05  1.3825511e-04  7.2475476e-04]]","[[-6.51000119e-03 -1.96122855e-02  1.61993361e-03]
 [ 6.25239653e-03 -2.24712486e-02  1.48156214e+00]
 [ 7.01403634e-01  7.57929810e-01 -2.14684299e-01]
 [-7.00871771e-01  7.57567346e-01  1.69136240e+00]]",444.655826192649,hper_a.xyz
159,-11.573586463928223,"[[ 7.2554499e-04  1.9517886e-03  1.9720239e-03]
 [-1.1497076e-03 -1.5333960e-03  1.9853225e-03]
 [ 9.8356314e-04  4.3146865e-05 -4.0008556e-03]
 [-5.5940053e-04 -4.6153940e-04  4.3509488e-05]]","[[-7.61627385e-03 -1.96059182e-02  1.39737017e-03]
 [ 7.41880754e-03 -2.20487191e-02  1.48131898e+00]
 [ 7.06863216e-01  7.52069207e-01 -2.14328164e-01]
 [-7.06390073e-01  7.51782816e-01  1.69146794e+00]]",445.655826192649,hper_a.xyz
160,-11.578593254089355,"[[ 0.00024048  0.00144209  0.00154125]
 [-0.00056197 -0.00126722  0.00154599]
 [ 0.00048333  0.00010279 -0.00239233]
 [-0.00016184 -0.00027765 -0.0006949 ]]","[[-8.69144538e-03 -1.93460328e-02  1.44364518e-03]
 [ 8.50138701e-03 -2.18520893e-02  1.48134166e+00]
 [ 7.12308257e-01  7.46130396e-01 -2.14672553e-01]
 [-7.11828853e-01  7.45845777e-01  1.69173481e+00]]",446.655826192649,hper_a.xyz
